Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-05-07,4.1126,4.1287,3.9761,4.0403,20989272,0.0,0
2009-05-08,4.0323,4.0564,3.9761,4.0243,15347887,0.0,0
2009-05-11,4.0243,4.0805,3.9921,3.9921,16407599,0.0,0
2009-05-12,3.9359,4.0082,3.9038,4.0002,11788819,0.0,0
2009-05-13,3.9921,4.0403,3.952,4.0082,14203993,0.0,0
2009-05-14,4.0082,4.0885,3.9841,4.0805,26354513,0.0,0
2009-05-15,4.0966,4.1207,4.0002,4.0162,19211713,0.0,0
2009-05-18,4.0162,4.0966,4.0002,4.0243,19412844,0.0,0
2009-05-19,4.0243,4.0484,3.968,3.9921,17934110,0.0,0
2009-05-20,4.0162,4.0162,3.9359,3.9439,13535834,0.0,0
2009-05-21,3.9198,3.9439,3.7913,3.8154,24954629,0.0,0
2009-05-22,3.8074,3.8797,3.7913,3.8395,13796818,0.0,0
2009-05-25,3.8154,3.8395,3.7512,3.8315,10336129,0.0,0
2009-05-26,3.8556,3.8797,3.8074,3.8154,14322165,0.0,0
2009-05-27,3.8395,3.8476,3.7672,3.8074,8566875,0.0,0
2009-06-01,3.8395,3.8958,3.8154,3.8717,17167351,0.0,0
2009-06-02,3.8717,3.8717,3.8717,3.8717,0,0.0,0
2009-06-03,3.8797,3.9198,3.8556,3.9118,23132406,0.0,0
2009-06-04,3.8958,4.0082,3.8556,3.9921,30184386,0.0,0
2009-06-05,4.0002,4.0243,3.9038,3.9118,22018632,0.0,0
2009-06-08,3.9118,3.9279,3.8154,3.8556,17731810,0.0,0
2009-06-09,3.8556,3.8556,3.7431,3.8476,20080716,0.0,0
2009-06-10,3.8476,3.952,3.7994,3.9279,26463935,0.0,0
2009-06-11,3.9038,3.9439,3.8556,3.8636,16315910,0.0,0
2009-06-12,3.8476,3.8717,3.7913,3.8154,17385236,0.0,0
2009-06-15,3.8074,3.8315,3.7672,3.8235,10640090,0.0,0
2009-06-16,3.8074,3.8235,3.7833,3.8074,8415841,0.0,0
2009-06-17,3.8074,3.8556,3.7994,3.8476,8778962,0.0,0
2009-06-18,3.8556,3.8636,3.8235,3.8556,14777216,0.0,0
2009-06-19,3.8556,3.9279,3.8476,3.9118,24385182,0.0,0
2009-06-22,3.9279,4.0725,3.9279,3.9921,50042795,0.0,0
2009-06-23,3.952,4.0323,3.8958,4.0002,28390828,0.0,0
2009-06-24,4.0323,4.0966,4.0323,4.0805,39393269,0.0,0
2009-06-25,4.0966,4.1367,4.0243,4.0403,27227066,0.0,0
2009-06-26,4.0564,4.0644,3.9761,4.0002,15914837,0.0,0
2009-06-29,4.0082,4.1769,4.0082,4.1769,45786254,0.0,0
2009-06-30,4.2411,4.2733,4.1046,4.193,54861141,0.0,0
2009-07-01,4.1528,4.2251,4.1287,4.1608,20157841,0.0,0
2009-07-02,4.1849,4.2331,4.0966,4.1367,22982965,0.0,0
2009-07-03,4.1367,4.1769,4.1126,4.1367,25359258,0.0,0
2009-07-06,4.1608,4.3215,4.1126,4.2572,48304297,0.0,0
2009-07-07,4.6829,4.6829,4.5303,4.6829,131191000,0.0,0
2009-07-08,4.6669,4.699,4.442,4.5624,96399093,0.0,0
2009-07-09,4.5062,4.5624,4.442,4.5223,43561846,0.0,0
2009-07-10,4.4982,4.6106,4.3938,4.5223,59317952,0.0,0
2009-07-13,4.4741,4.5785,4.4259,4.5303,32458999,0.0,0
2009-07-14,4.5464,4.6026,4.5062,4.5544,50374454,0.0,0
2009-07-15,4.5705,4.5705,4.4902,4.5624,44796919,0.0,0
2009-07-16,4.5946,4.6106,4.4821,4.4902,27630532,0.0,0
2009-07-17,4.4741,4.4982,4.3777,4.4259,31394277,0.0,0
2009-07-20,4.442,4.5383,4.442,4.4982,34921329,0.0,0
2009-07-21,4.5062,4.5303,4.3857,4.3938,28292229,0.0,0
2009-07-22,4.3777,4.5062,4.3777,4.4982,31097472,0.0,0
2009-07-23,4.5464,4.699,4.5464,4.6588,75740051,0.0,0
2009-07-24,4.6829,4.699,4.4982,4.5785,43292348,0.0,0
2009-07-27,4.5946,4.7392,4.5946,4.6267,33858377,0.0,0
2009-07-28,4.6267,4.6508,4.5544,4.6347,32008396,0.0,0
2009-07-29,4.6508,4.7954,4.2572,4.5223,58848869,0.0,0
2009-07-30,4.5383,4.6588,4.4179,4.5544,31447514,0.0,0
2009-07-31,4.5624,5.0123,4.5624,5.0123,138269583,0.0,0
2009-08-03,5.1167,5.4621,4.9641,5.3496,159411275,0.0,0
2009-08-04,5.3014,5.3336,5.1408,5.2693,68860526,0.0,0
2009-08-05,5.2452,5.446,5.1247,5.3818,60565756,0.0,0
2009-08-06,5.3175,5.43,5.1809,5.2131,46748300,0.0,0
2009-08-07,5.1809,5.205,4.8998,4.9239,46261712,0.0,0
2009-08-10,4.9319,5.0524,4.8195,4.9801,23255816,0.0,0
2009-08-11,4.9721,5.0042,4.8677,4.9319,15540361,0.0,0
2009-08-12,5.0283,5.0605,4.7392,4.7392,22649798,0.0,0
2009-08-13,4.7231,4.7793,4.5383,4.6267,23060527,0.0,0
2009-08-14,4.6428,4.6508,4.4259,4.442,19683991,0.0,0
2009-08-17,4.3938,4.442,4.1689,4.209,20750943,0.0,0
2009-08-18,4.1689,4.4741,4.1528,4.4339,21512260,0.0,0
2009-08-19,4.4179,4.4259,4.1367,4.201,17442178,0.0,0
2009-08-20,4.1769,4.4179,4.1769,4.3616,16813852,0.0,0
2009-08-21,4.3857,4.4741,4.2652,4.4098,22863467,0.0,0
2009-08-24,4.3375,4.4259,4.2974,4.4018,17776347,0.0,0
2009-08-25,4.3777,4.3777,4.1608,4.2652,15880804,0.0,0
2009-08-26,4.2411,4.3938,4.209,4.3456,15993370,0.0,0
2009-08-27,4.3536,4.4982,4.3134,4.4018,18414858,0.0,0
2009-08-28,4.3536,4.3938,4.209,4.2974,14321457,0.0,0
2009-08-31,4.2411,4.2411,3.8797,3.9198,17091867,0.0,0
2009-09-01,3.8958,3.9761,3.8235,3.8717,14524755,0.0,0
2009-09-02,3.8877,3.9198,3.8636,3.9198,10398435,0.0,0
2009-09-03,3.9359,4.1367,3.8877,4.1207,22402083,0.0,0
2009-09-04,4.0885,4.1367,4.0323,4.1126,15244430,0.0,0
2009-09-07,4.1126,4.1769,4.0966,4.1207,12670770,0.0,0
2009-09-08,4.0966,4.2652,4.0564,4.2572,21666068,0.0,0
2009-09-09,4.2251,4.2492,4.1448,4.2251,11199295,0.0,0
2009-09-10,4.1769,4.2251,4.1448,4.1689,7360833,0.0,0
2009-09-11,4.1287,4.2251,4.1287,4.209,9670077,0.0,0
2009-09-14,4.2171,4.2813,4.193,4.2572,15190729,0.0,0
2009-09-15,4.2733,4.3215,4.2251,4.2893,20740345,0.0,0
2009-09-16,4.2733,4.2813,4.1769,4.2331,11709373,0.0,0
2009-09-17,4.2331,4.3938,4.2251,4.3697,26466590,0.0,0
2009-09-18,4.3697,4.4179,4.1207,4.209,21382610,0.0,0
2009-09-21,4.1769,4.2733,4.1367,4.2411,14498683,0.0,0
2009-09-22,4.3134,4.4339,4.2331,4.2411,29341207,0.0,0
2009-09-23,4.2331,4.2813,4.0162,4.0243,21419471,0.0,0
2009-09-24,4.0162,4.0564,3.9118,4.0082,10051555,0.0,0
2009-09-25,4.0082,4.0323,3.9359,3.952,11141023,0.0,0
2009-09-28,3.9761,4.0162,3.8877,3.8958,8187692,0.0,0
2009-09-29,3.8958,3.9439,3.7592,3.8235,7589124,0.0,0
2009-09-30,3.8395,3.9359,3.8395,3.8797,5177927,0.0,0
2009-10-09,3.9038,4.0564,3.9038,4.0403,9641412,0.0,0
2009-10-12,4.0403,4.0484,3.968,3.9921,7509553,0.0,0
2009-10-13,3.9761,4.3295,3.952,4.3134,24344466,0.0,0
2009-10-14,4.3054,4.3697,4.209,4.2411,33713337,0.0,0
2009-10-15,4.2572,4.3134,4.209,4.2652,12700491,0.0,0
