Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-06-27,11.7,11.77,10.84,11.6,236239345,0.0,0
2018-06-28,11.19,11.7,10.62,10.86,158245177,0.0,0
2018-06-29,10.42,10.76,10.05,10.58,125912980,0.0,0
2018-07-02,10.67,10.78,9.99,10.11,98034397,0.0,0
2018-07-03,10.01,10.45,10.0,10.19,82331028,0.0,0
2018-07-04,10.07,10.07,9.17,9.17,115773745,0.0,0
2018-07-05,9.29,9.78,9.18,9.32,104375148,0.0,0
2018-07-06,9.15,9.59,8.77,9.19,104854656,0.0,0
2018-07-09,9.26,9.42,9.06,9.25,73926578,0.0,0
2018-07-10,9.21,9.55,9.12,9.52,86712605,0.0,0
2018-07-11,9.24,9.5,9.0,9.18,73275205,0.0,0
2018-07-12,9.06,10.09,9.06,10.09,103332452,0.0,0
2018-07-13,9.93,10.06,9.59,9.7,113154535,0.0,0
2018-07-16,9.61,9.7,9.29,9.47,63488346,0.0,0
2018-07-17,9.39,9.63,9.32,9.62,58132208,0.0,0
2018-07-18,9.62,9.69,9.16,9.18,65894116,0.0,0
2018-07-19,9.1,9.35,9.05,9.25,43653004,0.0,0
2018-07-20,9.19,10.05,9.04,9.65,106924993,0.0,0
2018-07-23,9.43,9.64,9.27,9.49,67544749,0.0,0
2018-07-24,9.45,10.45,9.45,10.11,158931828,0.0,0
2018-07-25,9.91,10.4,9.88,10.34,119054107,0.0,0
2018-07-26,10.25,10.49,10.02,10.05,83991423,0.0,0
2018-07-27,9.93,10.17,9.76,9.85,60563838,0.0,0
2018-07-30,9.74,10.14,9.73,10.02,55133665,0.0,0
2018-07-31,9.97,10.04,9.57,9.72,55008040,0.0,0
2018-08-01,9.73,10.0,9.56,9.59,57417687,0.0,0
2018-08-02,9.44,9.51,8.73,8.95,73870034,0.0,0
2018-08-03,8.86,8.98,8.62,8.64,37798517,0.0,0
2018-08-06,8.66,8.86,8.54,8.7,34210598,0.0,0
2018-08-07,8.73,8.92,8.49,8.9,50249101,0.0,0
2018-08-08,8.79,8.82,8.27,8.31,55340324,0.0,0
2018-08-09,8.31,8.69,8.26,8.43,52963819,0.0,0
2018-08-10,8.37,8.62,8.35,8.46,35767350,0.0,0
2018-08-13,8.27,8.39,8.07,8.36,43042779,0.0,0
2018-08-14,8.33,8.48,8.26,8.37,31381124,0.0,0
2018-08-15,8.38,8.38,8.08,8.11,29306380,0.0,0
2018-08-16,7.96,8.47,7.89,8.19,44377136,0.0,0
2018-08-17,8.24,8.32,7.97,7.98,31783039,0.0,0
2018-08-20,7.96,8.25,7.94,8.18,32445128,0.0,0
2018-08-21,8.14,8.24,8.09,8.19,28879385,0.0,0
2018-08-22,8.17,8.17,8.01,8.03,21518634,0.0,0
2018-08-23,8.03,8.4,8.02,8.19,42822377,0.0,0
2018-08-24,8.16,8.29,8.06,8.19,31723137,0.0,0
2018-08-27,8.17,8.42,8.17,8.35,40096330,0.0,0
2018-08-28,8.33,8.4,8.27,8.35,28760204,0.0,0
2018-08-29,8.34,8.48,8.31,8.32,28108232,0.0,0
2018-08-30,8.35,8.38,8.04,8.06,30788739,0.0,0
2018-08-31,8.07,8.16,7.98,8.02,18644185,0.0,0
2018-09-03,8.01,8.05,7.94,8.03,16357721,0.0,0
2018-09-04,8.03,8.27,7.99,8.15,28564246,0.0,0
2018-09-05,8.09,8.22,8.0,8.0,23789890,0.0,0
2018-09-06,8.01,8.18,8.01,8.1,26091672,0.0,0
2018-09-07,8.12,8.42,8.1,8.15,34630611,0.0,0
2018-09-10,8.09,8.14,7.74,7.75,36769439,0.0,0
2018-09-11,7.76,7.85,7.74,7.78,16918773,0.0,0
2018-09-12,7.75,7.96,7.74,7.83,22287332,0.0,0
2018-09-13,7.92,7.95,7.8,7.89,19107534,0.0,0
2018-09-14,7.88,7.91,7.68,7.71,18515617,0.0,0
2018-09-17,7.65,7.68,7.5,7.61,17562878,0.0,0
2018-09-18,7.58,7.79,7.57,7.79,23239554,0.0,0
2018-09-19,7.75,7.91,7.7,7.83,28824692,0.0,0
2018-09-20,7.86,7.91,7.77,7.77,19240872,0.0,0
2018-09-21,7.79,8.09,7.72,8.05,41647081,0.0,0
2018-09-25,7.97,7.97,7.87,7.92,18833922,0.0,0
2018-09-26,7.94,8.07,7.89,7.92,26887790,0.0,0
2018-09-27,7.89,7.91,7.73,7.74,20617358,0.0,0
2018-09-28,7.75,7.8,7.7,7.77,17758421,0.0,0
2018-10-08,7.57,7.61,7.2,7.23,23330632,0.0,0
2018-10-09,7.26,7.3,7.14,7.21,13363111,0.0,0
2018-10-10,7.17,7.24,7.05,7.11,15427585,0.0,0
2018-10-11,6.76,6.81,6.4,6.4,30419522,0.0,0
2018-10-12,6.3,6.38,6.04,6.3,22937330,0.0,0
2018-10-15,6.32,6.53,6.31,6.32,22815098,0.0,0
2018-10-16,6.38,6.5,6.28,6.29,22573450,0.0,0
2018-10-17,6.42,6.47,6.2,6.39,19431053,0.0,0
2018-10-18,6.34,6.5,6.28,6.39,19980300,0.0,0
2018-10-19,6.29,6.72,6.26,6.71,31562999,0.0,0
2018-10-22,6.71,6.71,6.71,6.71,0,0.0,0
2018-10-23,8.12,8.12,7.78,7.92,123472651,0.0,0
2018-10-24,7.74,8.56,7.62,8.08,136922188,0.0,0
2018-10-25,7.68,8.73,7.67,8.64,98794806,0.0,0
2018-10-26,8.44,8.59,8.04,8.14,81701462,0.0,0
2018-10-29,8.09,8.25,7.84,7.99,42628541,0.0,0
2018-10-30,7.99,8.79,7.77,8.79,105110866,0.0,0
2018-10-31,8.65,8.92,8.42,8.54,98919359,0.0,0
2018-11-01,8.58,9.2,8.51,8.6,89020386,0.0,0
2018-11-02,8.84,9.07,8.56,8.99,68556285,0.0,0
2018-11-05,8.97,9.51,8.85,9.21,81795381,0.0,0
2018-11-06,9.08,9.49,8.88,9.19,53927450,0.0,0
2018-11-07,9.01,9.2,8.82,8.9,40961848,0.0,0
2018-11-08,8.96,9.03,8.5,8.58,46829793,0.0,0
2018-11-09,8.58,8.9,8.53,8.65,36375091,0.0,0
2018-11-12,8.58,8.83,8.49,8.82,32084869,0.0,0
2018-11-13,8.66,9.5,8.62,9.19,64634806,0.0,0
2018-11-14,9.05,9.25,8.94,8.96,38021704,0.0,0
2018-11-15,8.95,9.69,8.89,9.68,65074825,0.0,0
2018-11-16,9.5,10.19,9.47,9.87,67288697,0.0,0
2018-11-19,9.75,10.85,9.69,10.62,80131815,0.0,0
2018-11-20,10.37,10.77,9.89,10.05,66777158,0.0,0
2018-11-21,9.78,10.15,9.48,10.01,55544130,0.0,0
2018-11-22,10.02,10.05,9.56,9.72,36171689,0.0,0
2018-11-23,9.63,9.8,8.99,9.07,46044591,0.0,0
2018-11-26,9.02,9.22,8.91,9.01,25726435,0.0,0
2018-11-27,9.11,9.41,9.04,9.22,36964014,0.0,0
2018-11-28,9.14,10.14,9.14,9.94,68030080,0.0,0
2018-11-29,9.92,10.26,9.51,9.62,76816629,0.0,0
2018-11-30,9.48,10.5,9.37,10.26,68089614,0.0,0
2018-12-03,10.97,11.11,10.32,10.33,89451043,0.0,0
2018-12-04,10.29,10.99,10.1,10.85,65509786,0.18,0
2018-12-05,10.48,10.82,10.47,10.63,44522856,0.0,0
2018-12-06,10.4,10.89,10.15,10.65,64392468,0.0,0
2018-12-07,10.72,10.78,10.34,10.41,39465195,0.0,0
2018-12-10,10.29,10.52,10.01,10.32,41317150,0.0,0
2018-12-11,10.28,10.42,10.18,10.29,24510756,0.0,0
2018-12-12,10.37,10.74,10.32,10.43,39581749,0.0,0
2018-12-13,10.5,10.75,10.18,10.52,43823060,0.0,0
2018-12-14,10.41,10.68,10.24,10.3,44144481,0.0,0
2018-12-17,10.18,10.68,10.18,10.52,35546963,0.0,0
2018-12-18,10.43,10.58,10.18,10.32,31630518,0.0,0
2018-12-19,10.32,10.47,10.18,10.27,24602978,0.0,0
2018-12-20,10.25,10.65,10.19,10.5,39332586,0.0,0
