Date,HKDCNY
2013-06-20,1.265303458
2013-06-21,1.265050222
2013-06-24,1.262691037
2013-06-25,1.26253092
2013-06-26,1.262185202
2013-06-27,1.261693339
2013-06-28,1.263727311
2013-07-01,1.264639217
2013-07-02,1.26428816
2013-07-03,1.264987521
2013-07-04,1.264766565
2013-07-05,1.264545692
2013-07-08,1.26452223
2013-07-09,1.265429984
2013-07-10,1.264656971
2013-07-11,1.264417278
2013-07-12,1.264090072
2013-07-15,1.264187835
2013-07-16,1.264520336
2013-07-17,1.264461867
2013-07-18,1.263271886
2013-07-19,1.263942519
2013-07-22,1.263419321
2013-07-23,1.264090991
2013-07-24,1.264301314
2013-07-25,1.264581228
2013-07-26,1.265102094
2013-07-29,1.265006604
2013-07-30,1.264763924
2013-07-31,1.265550552
2013-08-01,1.265195263
2013-08-02,1.265348408
2013-08-05,1.266454404
2013-08-06,1.267026056
2013-08-07,1.267592744
2013-08-08,1.267207999
2013-08-09,1.266902984
2013-08-12,1.26688229
2013-08-13,1.266804972
2013-08-14,1.267375921
2013-08-15,1.268720449
2013-08-16,1.268165835
2013-08-19,1.266532739
2013-08-20,1.266096243
2013-08-21,1.266475036
2013-08-22,1.267097997
2013-08-23,1.267173203
2013-08-26,1.267180811
2013-08-27,1.267104489
2013-08-28,1.267131793
2013-08-29,1.26709475
2013-08-30,1.267203765
2013-09-02,1.26711439
2013-09-03,1.267025031
2013-09-04,1.267242929
2013-09-05,1.267395496
2013-09-06,1.267180811
2013-09-09,1.266970544
2013-09-10,1.267211373
2013-09-11,1.267427227
2013-09-12,1.267449083
2013-09-13,1.26734874
2013-09-16,1.266969509
2013-09-17,1.266691716
2013-09-18,1.266770136
2013-09-19,1.266704787
2013-09-20,1.266672112
2013-09-23,1.266858385
2013-09-24,1.266762515
2013-09-25,1.267151495
2013-09-26,1.267150374
2013-09-27,1.26741202
2013-09-30,1.267173203
2013-10-01,1.266911765
2013-10-02,1.267075163
2013-10-03,1.267026144
2013-10-04,1.267009804
2013-10-07,1.267026144
2013-10-08,1.266901938
2013-10-09,1.266872519
2013-10-10,1.267954085
2013-10-11,1.266926998
2013-10-14,1.268747443
2013-10-15,1.270573198
2013-10-16,1.271280084
2013-10-17,1.271564447
2013-10-18,1.271725224
2013-10-21,1.272487033
2013-10-22,1.272449733
2013-10-23,1.274390545
2013-10-24,1.274866398
2013-10-25,1.274335119
2013-10-28,1.274103167
2013-10-29,1.273215429
2013-10-30,1.272400551
2013-10-31,1.272172358
2013-11-01,1.271031102
2013-11-04,1.271203673
2013-11-05,1.271462783
2013-11-06,1.27225277
2013-11-07,1.272715332
2013-11-08,1.272761605
2013-11-11,1.27271384
2013-11-12,1.272666087
2013-11-13,1.272494502
2013-11-14,1.272734734
2013-11-15,1.272734734
2013-11-18,1.272546702
2013-11-19,1.27230648
2013-11-20,1.272302011
2013-11-21,1.272695932
2013-11-22,1.272355789
2013-11-25,1.272654147
2013-11-26,1.272400492
2013-11-27,1.272578051
2013-11-28,1.272561636
2013-11-29,1.272545222
2013-12-02,1.272293072
2013-12-03,1.272646682
2013-12-04,1.272766076
2013-12-05,1.273139254
2013-12-06,1.275047275
2013-12-09,1.278498755
2013-12-10,1.277192982
2013-12-11,1.277226907
2013-12-12,1.277104266
2013-12-13,1.277120738
2013-12-16,1.277041161
2013-12-17,1.277035597
2013-12-18,1.276859981
2013-12-19,1.277099702
2013-12-20,1.277182059
2013-12-23,1.277410745
2013-12-24,1.27725985
2013-12-25,1.276964497
2013-12-26,1.276669301
2013-12-27,1.277898622
2013-12-30,1.279212102
2013-12-31,1.280853032
2014-01-01,1.281160929
2014-01-02,1.281468994
2014-01-03,1.281497397
2014-01-06,1.281177715
2014-01-07,1.281537673
2014-01-08,1.281490663
2014-01-09,1.280822597
2014-01-10,1.281283564
2014-01-13,1.283144692
2014-01-14,1.283666104
2014-01-15,1.28257166
2014-01-16,1.280587895
2014-01-17,1.282
2014-01-20,1.282026065
2014-01-21,1.28205213
2014-01-22,1.282161037
2014-01-23,1.282062299
2014-01-24,1.283602817
2014-01-27,1.284086775
2014-01-28,1.28322811
2014-01-29,1.282194405
2014-01-30,1.281567657
2014-01-31,1.28143258
2014-02-03,1.281270627
2014-02-04,1.281270627
2014-02-05,1.280874587
2014-02-06,1.280346535
2014-02-07,1.279684639
2014-02-10,1.280206631
2014-02-11,1.279846867
2014-02-12,1.27962187
2014-02-13,1.279114644
2014-02-14,1.2782613
2014-02-17,1.27823335
2014-02-18,1.278205403
2014-02-19,1.276307561
2014-02-20,1.274904655
2014-02-21,1.273279485
2014-02-24,1.272359057
2014-02-25,1.267312183
2014-02-26,1.267099913
2014-02-27,1.266486072
2014-02-28,1.26298659
2014-03-03,1.262609828
2014-03-04,1.263226437
2014-03-05,1.266416449
2014-03-06,1.268456924
2014-03-07,1.266854941
2014-03-10,1.264405454
2014-03-11,1.264198576
2014-03-12,1.263784012
2014-03-13,1.265405238
2014-03-14,1.262780488
2014-03-17,1.257012901
2014-03-18,1.254384832
2014-03-19,1.253770142
2014-03-20,1.246832496
2014-03-21,1.246449685
2014-03-24,1.252098263
2014-03-25,1.250814385
2014-03-26,1.249645641
2014-03-27,1.248780645
2014-03-28,1.248820774
2014-03-31,1.247780066
2014-04-01,1.249806651
2014-04-02,1.249895253
2014-04-03,1.249041899
2014-04-04,1.248687981
2014-04-07,1.24839821
2014-04-08,1.251395927
2014-04-09,1.250471751
2014-04-10,1.247959693
2014-04-11,1.248168601
2014-04-14,1.246791882
2014-04-15,1.246307161
2014-04-16,1.246640087
2014-04-17,1.246896507
2014-04-18,1.245806555
2014-04-21,1.245162119
2014-04-22,1.242797364
2014-04-23,1.242969827
2014-04-24,1.240813648
2014-04-25,1.23985352
2014-04-28,1.240115163
2014-04-29,1.239013711
2014-04-30,1.238628557
2014-05-01,1.238644534
2014-05-02,1.238676487
2014-05-05,1.241285447
2014-05-06,1.245185126
2014-05-07,1.243307832
2014-05-08,1.24479702
2014-05-09,1.244804882
2014-05-12,1.242976717
2014-05-13,1.244609283
2014-05-14,1.244613211
2014-05-15,1.244449439
2014-05-16,1.243762735
2014-05-19,1.242929066
2014-05-20,1.242829889
2014-05-21,1.243715409
2014-05-22,1.243584397
2014-05-23,1.243237176
2014-05-26,1.24215358
2014-05-27,1.241071857
2014-05-28,1.239737747
2014-05-29,1.242917836
2014-05-30,1.240943798
2014-06-02,1.241167902
2014-06-03,1.239717922
2014-06-04,1.240551093
2014-06-05,1.239448104
2014-06-06,1.240423694
2014-06-09,1.242223184
2014-06-10,1.245404884
2014-06-11,1.244697079
2014-06-12,1.246658625
2014-06-13,1.248429699
2014-06-16,1.245140562
2014-06-17,1.244944831
2014-06-18,1.244009694
2014-06-19,1.24430459
2014-06-20,1.245404884
2014-06-23,1.245092369
2014-06-24,1.244077807
2014-06-25,1.243363329
2014-06-26,1.245521009
2014-06-27,1.246654873
2014-06-30,1.249306854
2014-07-01,1.250100815
2014-07-02,1.247983124
2014-07-03,1.247814538
2014-07-04,1.248519947
2014-07-07,1.249226256
2014-07-08,1.249717787
2014-07-09,1.250120979
2014-07-10,1.249536462
2014-07-11,1.249250411
2014-07-14,1.248779387
2014-07-15,1.24848973
2014-07-16,1.249310873
2014-07-17,1.249447875
2014-07-18,1.248683045
2014-07-21,1.248502126
2014-07-22,1.249657396
2014-07-23,1.250459811
2014-07-24,1.251146197
2014-07-25,1.251756497
2014-07-28,1.252561823
2014-07-29,1.254045307
2014-07-30,1.255801141
2014-07-31,1.255276414
2014-08-01,1.254122635
2014-08-04,1.254451279
2014-08-05,1.25591119
2014-08-06,1.257622718
2014-08-07,1.257927878
2014-08-08,1.259206914
2014-08-11,1.259816669
2014-08-12,1.258806334
2014-08-13,1.259657734
2014-08-14,1.258676411
2014-08-15,1.260777615
2014-08-18,1.261798942
2014-08-19,1.261750102
2014-08-20,1.262415506
2014-08-21,1.25995773
2014-08-22,1.25995773
2014-08-25,1.259359766
2014-08-26,1.259793245
2014-08-27,1.261614846
2014-08-28,1.261742344
2014-08-29,1.261614846
2014-09-01,1.261109755
2014-09-02,1.260605075
2014-09-03,1.262083116
2014-09-04,1.262597136
2014-09-05,1.262214984
2014-09-08,1.26228013
2014-09-09,1.263029236
2014-09-10,1.264653091
2014-09-11,1.264458765
2014-09-12,1.263448748
2014-09-15,1.262020679
2014-09-16,1.261165981
2014-09-17,1.262702615
2014-09-18,1.262394137
2014-09-19,1.262348745
2014-09-22,1.26242671
2014-09-23,1.263052405
2014-09-24,1.263635771
2014-09-25,1.263760085
2014-09-26,1.266297783
2014-09-29,1.262704285
2014-09-30,1.265037471
2014-10-01,1.264988596
2014-10-02,1.264613881
2014-10-03,1.263549727
2014-10-06,1.263337949
2014-10-07,1.263191333
2014-10-08,1.26363118
2014-10-09,1.265273495
2014-10-10,1.265658642
2014-10-13,1.266004667
2014-10-14,1.26635102
2014-10-15,1.266469657
2014-10-16,1.266944308
2014-10-17,1.266991084
2014-10-20,1.266914899
2014-10-21,1.267298423
2014-10-22,1.26784897
2014-10-23,1.267772512
2014-10-24,1.268065001
2014-10-27,1.268345324
2014-10-28,1.268984132
2014-10-29,1.269052645
2014-10-30,1.26844946
2014-10-31,1.268748773
2014-11-03,1.267530812
2014-11-04,1.267735078
2014-11-05,1.267997056
2014-11-06,1.268419589
2014-11-07,1.266198448
2014-11-10,1.267233208
2014-11-11,1.266572476
2014-11-12,1.265912467
2014-11-13,1.266201852
2014-11-14,1.265132974
2014-11-17,1.266255184
2014-11-18,1.26694223
2014-11-19,1.267363948
2014-11-20,1.266650335
2014-11-21,1.266605708
2014-11-24,1.26297792
2014-11-25,1.263890473
2014-11-26,1.263056723
2014-11-27,1.262728494
2014-11-28,1.262400495
2014-12-01,1.260505568
2014-12-02,1.261099366
2014-12-03,1.260557082
2014-12-04,1.259566793
2014-12-05,1.260386686
2014-12-08,1.255731065
2014-12-09,1.253479913
2014-12-10,1.25495847
2014-12-11,1.252549248
2014-12-12,1.253055089
2014-12-15,1.252407108
2014-12-16,1.252835676
2014-12-17,1.251690689
2014-12-18,1.248088962
2014-12-19,1.246671812
2014-12-22,1.24670085
2014-12-23,1.246016448
2014-12-24,1.248889747
2014-12-25,1.248889747
2014-12-26,1.247833079
2014-12-29,1.246777667
2014-12-30,1.250923164
2014-12-31,1.249572898
2015-01-01,1.249830771
2015-01-02,1.250088644
2015-01-05,1.24687706
2015-01-06,1.248
2015-01-07,1.248217361
2015-01-08,1.247976441
2015-01-09,1.248771845
2015-01-12,1.249907298
2015-01-13,1.251024689
2015-01-14,1.251577707
2015-01-15,1.253176014
2015-01-16,1.249319262
2015-01-19,1.248434003
2015-01-20,1.247549769
2015-01-21,1.247874807
2015-01-22,1.248626882
2015-01-23,1.244576824
2015-01-26,1.239657792
2015-01-27,1.24167868
2015-01-28,1.240864346
2015-01-29,1.240990666
2015-01-30,1.240563245
2015-02-02,1.23861712
2015-02-03,1.239112716
2015-02-04,1.240827891
2015-02-05,1.239970568
2015-02-06,1.24203342
2015-02-09,1.241183345
2015-02-10,1.242544668
2015-02-11,1.242286373
2015-02-12,1.242024343
2015-02-13,1.242856456
2015-02-16,1.241642323
2015-02-17,1.240431043
2015-02-18,1.240431043
2015-02-19,1.240255172
2015-02-20,1.240319125
2015-02-23,1.240175231
2015-02-24,1.23999936
2015-02-25,1.239235673
2015-02-26,1.239134603
2015-02-27,1.237084297
2015-03-02,1.236367985
2015-03-03,1.235826652
2015-03-04,1.236726687
2015-03-05,1.237830764
2015-03-06,1.238661769
2015-03-09,1.238923924
2015-03-10,1.239335622
2015-03-11,1.240109881
2015-03-12,1.240696969
2015-03-13,1.241287849
2015-03-16,1.240083041
2015-03-17,1.24231077
2015-03-18,1.245484757
2015-03-19,1.252457429
2015-03-20,1.250737463
2015-03-23,1.248104933
2015-03-24,1.25005641
2015-03-25,1.248534999
2015-03-26,1.248635332
2015-03-27,1.247630541
2015-03-30,1.249480383
2015-03-31,1.250846911
2015-04-01,1.250871305
2015-04-02,1.251048928
2015-04-03,1.251671242
2015-04-06,1.251816567
2015-04-07,1.251150028
2015-04-08,1.249645276
2015-04-09,1.248976632
2015-04-10,1.24833285
2015-04-13,1.246942979
2015-04-14,1.248015713
2015-04-15,1.249592985
2015-04-16,1.251327748
2015-04-17,1.250645411
2015-04-20,1.249717806
2015-04-21,1.249814546
2015-04-22,1.251473509
2015-04-23,1.250423558
2015-04-24,1.251396738
2015-04-27,1.246265176
2015-04-28,1.249375353
2015-04-29,1.250286341
2015-04-30,1.249846819
2015-05-01,1.249782321
2015-05-04,1.248771845
2015-05-05,1.249121789
2015-05-06,1.250270157
2015-05-07,1.249359522
2015-05-08,1.248888603
2015-05-11,1.248832265
2015-05-12,1.248719518
2015-05-13,1.249407669
2015-05-14,1.249818586
2015-05-15,1.249053198
2015-05-18,1.249496301
2015-05-19,1.249017144
2015-05-20,1.249613128
2015-05-21,1.251396107
2015-05-22,1.250839089
2015-05-25,1.250221756
2015-05-26,1.249605081
2015-05-27,1.251294125
2015-05-28,1.250524177
2015-05-29,1.250968054
2015-06-01,1.251383399
2015-06-02,1.251468216
2015-06-03,1.250968117
2015-06-04,1.250233848
2015-06-05,1.250016123
2015-06-08,1.249222439
2015-06-09,1.249584992
2015-06-10,1.249278866
2015-06-11,1.249061468
2015-06-12,1.248852306
2015-06-15,1.248759665
2015-06-16,1.248594669
2015-06-17,1.248671198
2015-06-18,1.248908578
2015-06-19,1.248530241
2015-06-22,1.248562455
2015-06-23,1.249105791
2015-06-24,1.249238652
2015-06-25,1.248598673
2015-06-26,1.248759665
2015-06-29,1.248707417
2015-06-30,1.250209677
2015-07-01,1.250225777
2015-07-02,1.249306943
2015-07-03,1.248982946
2015-07-06,1.248659183
2015-07-07,1.248900913
2015-07-08,1.248554448
2015-07-09,1.248445704
2015-07-10,1.248308961
2015-07-13,1.24873955
2015-07-14,1.248405489
2015-07-15,1.248381173
2015-07-16,1.248204335
2015-07-17,1.248353064
2015-07-20,1.248216443
2015-07-21,1.248216443
2015-07-22,1.248176123
2015-07-23,1.248296855
2015-07-24,1.248296964
2015-07-27,1.248280749
2015-07-28,1.248485922
2015-07-29,1.248417594
2015-07-30,1.248437903
2015-07-31,1.248272863
2015-08-03,1.248747725
2015-08-04,1.248832265
2015-08-05,1.248373486
2015-08-06,1.248148029
2015-08-07,1.248651086
2015-08-10,1.248574742
2015-08-11,1.22765372
2015-08-12,1.214738821
2015-08-13,1.212059642
2015-08-14,1.213525693
2015-08-17,1.21286579
2015-08-18,1.212942686
2015-08-19,1.212192758
2015-08-20,1.21369863
2015-08-21,1.213204564
2015-08-24,1.210966906
2015-08-25,1.208789495
2015-08-26,1.209556357
2015-08-27,1.209873074
2015-08-28,1.21300673
2015-08-31,1.215495609
2015-09-01,1.217978941
2015-09-02,1.219627345
2015-09-03,1.219594329
2015-09-04,1.219515649
2015-09-07,1.218527428
2015-09-08,1.217540883
2015-09-09,1.215515619
2015-09-10,1.215289321
2015-09-11,1.215972386
2015-09-14,1.217328474
2015-09-15,1.216942765
2015-09-16,1.21675511
2015-09-17,1.217691885
2015-09-18,1.218001509
2015-09-21,1.217130473
2015-09-22,1.215607843
2015-09-23,1.214048499
2015-09-24,1.214422263
2015-09-25,1.215996988
2015-09-28,1.216942765
2015-09-29,1.218151239
2015-09-30,1.219381333
2015-10-01,1.219339511
2015-10-02,1.219355245
2015-10-05,1.219339511
2015-10-06,1.219339511
2015-10-07,1.219308044
2015-10-08,1.219915314
2015-10-09,1.221402679
2015-10-12,1.221736149
2015-10-13,1.222069792
2015-10-14,1.221187482
2015-10-15,1.221229455
2015-10-16,1.22003054
2015-10-19,1.21872592
2015-10-20,1.22084121
2015-10-21,1.220769606
2015-10-22,1.218962832
2015-10-23,1.220703125
2015-10-26,1.220067069
2015-10-27,1.220130044
2015-10-28,1.218838961
2015-10-29,1.219410876
2015-10-30,1.226590693
2015-11-02,1.226638177
2015-11-03,1.226654004
2015-11-04,1.223258677
2015-11-05,1.226764799
2015-11-06,1.226843938
2015-11-09,1.218472469
2015-11-10,1.218653208
2015-11-11,1.217726034
2015-11-12,1.216800126
2015-11-13,1.216113595
2015-11-16,1.21689168
2015-11-17,1.215285945
2015-11-18,1.214117868
2015-11-19,1.2142264
2015-11-20,1.214067518
2015-11-23,1.213053686
2015-11-24,1.2131553
2015-11-25,1.213331872
2015-11-26,1.212709862
2015-11-27,1.212088514
2015-11-30,1.213562294
2015-12-01,1.213437065
2015-12-02,1.213217914
2015-12-03,1.213123992
2015-12-04,1.2131553
2015-12-07,1.209406844
2015-12-08,1.20792681
2015-12-09,1.205865878
2015-12-10,1.204092413
2015-12-11,1.200904893
2015-12-14,1.200006193
2015-12-15,1.199752322
2015-12-16,1.197425954
2015-12-17,1.195982845
2015-12-18,1.196404321
2015-12-21,1.196487275
2015-12-22,1.19667171
2015-12-23,1.196640057
2015-12-24,1.196964082
2015-12-25,1.196740674
2015-12-28,1.196517336
2015-12-29,1.196332088
2015-12-30,1.194310897
2015-12-31,1.196501899
2016-01-01,1.191336961
2016-01-04,1.186216291
2016-01-05,1.188564682
2016-01-06,1.182582299
2016-01-07,1.176182386
2016-01-08,1.177516229
2016-01-11,1.181515036
2016-01-12,1.181385084
2016-01-13,1.181035008
2016-01-14,1.181557421
2016-01-15,1.184113001
2016-01-18,1.186228851
2016-01-19,1.188346533
2016-01-20,1.189857254
2016-01-21,1.187707086
2016-01-22,1.184440931
2016-01-25,1.18378173
2016-01-26,1.184124958
2016-01-27,1.185015128
2016-01-28,1.185492212
2016-01-29,1.184389828
2016-02-01,1.181838913
2016-02-02,1.184345315
2016-02-03,1.185569832
2016-02-04,1.186385935
2016-02-05,1.185953432
2016-02-08,1.185679501
2016-02-09,1.18634911
2016-02-10,1.185649064
2016-02-11,1.18587734
2016-02-12,1.185359915
2016-02-15,1.190419061
2016-02-16,1.19552138
2016-02-17,1.192860426
2016-02-18,1.193775609
2016-02-19,1.191987976
2016-02-22,1.191987361
2016-02-23,1.190567397
2016-02-24,1.190105682
2016-02-25,1.189574403
2016-02-26,1.188622113
2016-02-29,1.186768409
2016-03-01,1.186396947
2016-03-02,1.186964686
2016-03-03,1.189781357
2016-03-04,1.193394196
2016-03-07,1.191635331
2016-03-08,1.194191624
2016-03-09,1.192658014
2016-03-10,1.193161211
2016-03-11,1.194548814
2016-03-14,1.193801551
2016-03-15,1.191829212
2016-03-16,1.190707021
2016-03-17,1.197930342
2016-03-18,1.198679695
2016-03-21,1.196198235
2016-03-22,1.195079845
2016-03-23,1.19223495
2016-03-24,1.191588355
2016-03-25,1.1910918
2016-03-28,1.192541237
2016-03-29,1.192167591
2016-03-30,1.199279173
2016-03-31,1.202900124
2016-04-01,1.197001976
2016-04-04,1.197079165
2016-04-05,1.197714639
2016-04-06,1.197205928
2016-04-07,1.200777102
2016-04-08,1.200114501
2016-04-11,1.200681325
2016-04-12,1.199662742
2016-04-13,1.197443182
2016-04-14,1.196759759
2016-04-15,1.198007106
2016-04-18,1.198278659
2016-04-19,1.201019033
2016-04-20,1.19919598
2016-04-21,1.196852338
2016-04-22,1.193218879
2016-04-25,1.195053929
2016-04-26,1.194869425
2016-04-27,1.19434863
2016-04-28,1.198254422
2016-04-29,1.198214341
2016-05-02,1.198538725
2016-05-03,1.195947612
2016-05-04,1.194980368
2016-05-05,1.19353549
2016-05-06,1.194474373
2016-05-09,1.19167946
2016-05-10,1.191250959
2016-05-11,1.195486058
2016-05-12,1.191003991
2016-05-13,1.188940798
2016-05-16,1.190844379
2016-05-17,1.191100199
2016-05-18,1.187731375
2016-05-19,1.187117971
2016-05-20,1.186180041
2016-05-23,1.18523492
2016-05-24,1.184845619
2016-05-25,1.18493088
2016-05-26,1.184772658
2016-05-27,1.183616551
2016-05-30,1.182166148
2016-05-31,1.180719779
2016-06-01,1.181921884
2016-06-02,1.180673099
2016-06-03,1.183506505
2016-06-06,1.183764917
2016-06-07,1.18192056
2016-06-08,1.183231707
2016-06-09,1.183396859
2016-06-10,1.183534075
2016-06-13,1.17923826
2016-06-14,1.177066586
2016-06-15,1.179615414
2016-06-16,1.177696171
2016-06-17,1.178651156
2016-06-20,1.179981146
2016-06-21,1.177439182
2016-06-22,1.179908745
2016-06-23,1.179920901
2016-06-24,1.172894936
2016-06-27,1.167326003
2016-06-28,1.167614748
2016-06-29,1.169359457
2016-06-30,1.167501768
2016-07-01,1.165807625
2016-07-04,1.163902578
2016-07-05,1.162003894
2016-07-06,1.159686099
2016-07-07,1.161581075
2016-07-08,1.160037681
2016-07-11,1.159242046
2016-07-12,1.160394855
2016-07-13,1.160477017
2016-07-14,1.160761066
2016-07-15,1.159694908
2016-07-18,1.157238148
2016-07-19,1.158760515
2016-07-20,1.161653685
2016-07-21,1.162223721
2016-07-22,1.161893349
2016-07-25,1.161403351
2016-07-26,1.163172889
2016-07-27,1.163272346
2016-07-28,1.165694791
2016-07-29,1.169004535
2016-08-01,1.168440704
2016-08-02,1.171590755
2016-08-03,1.169782871
2016-08-04,1.168373802
2016-08-05,1.165654592
2016-08-08,1.164767182
2016-08-09,1.165865023
2016-08-10,1.169070766
2016-08-11,1.170323204
2016-08-12,1.169486159
2016-08-15,1.168675606
2016-08-16,1.170727657
2016-08-17,1.169174406
2016-08-18,1.169404347
2016-08-19,1.165601744
2016-08-22,1.166303121
2016-08-23,1.168022538
2016-08-24,1.164974009
2016-08-25,1.165144231
2016-08-26,1.163007947
2016-08-29,1.161392737
2016-08-30,1.161729911
2016-08-31,1.161614951
2016-09-01,1.162741894
2016-09-02,1.161176823
2016-09-05,1.161723291
2016-09-06,1.162270316
2016-09-07,1.164459459
2016-09-08,1.163940576
2016-09-09,1.161610111
2016-09-12,1.161570941
2016-09-13,1.161750172
2016-09-14,1.163026369
2016-09-15,1.162996387
2016-09-16,1.163071342
2016-09-19,1.16396099
2016-09-20,1.163028486
2016-09-21,1.162890771
2016-09-22,1.163980189
2016-09-23,1.163067926
2016-09-26,1.163055052
2016-09-27,1.162705612
2016-09-28,1.161906189
2016-09-29,1.163570893
2016-09-30,1.163005174
2016-10-03,1.163035165
2016-10-04,1.163125141
2016-10-05,1.163260103
2016-10-06,1.163305091
2016-10-07,1.163425058
2016-10-10,1.159163399
2016-10-11,1.15493377
2016-10-12,1.15467401
2016-10-13,1.153372591
2016-10-14,1.153247023
2016-10-17,1.152056422
2016-10-18,1.151110518
2016-10-19,1.151462075
2016-10-20,1.150328445
2016-10-21,1.146657995
2016-10-24,1.14540515
2016-10-25,1.144423134
2016-10-26,1.145541016
2016-10-27,1.143411138
2016-10-28,1.144273908
2016-10-31,1.144888167
2016-11-01,1.146621322
2016-11-02,1.14711712
2016-11-03,1.146941371
2016-11-04,1.148443747
2016-11-07,1.144980809
2016-11-08,1.143130896
2016-11-09,1.14435804
2016-11-10,1.140835748
2016-11-11,1.137128575
2016-11-14,1.133446316
2016-11-15,1.131556684
2016-11-16,1.128035481
2016-11-17,1.129510441
2016-11-18,1.126304938
2016-11-21,1.125322847
2016-11-22,1.125972706
2016-11-23,1.12090469
2016-11-24,1.121000788
2016-11-25,1.121096912
2016-11-28,1.12309029
2016-11-29,1.125179522
2016-11-30,1.126806804
2016-12-01,1.126877815
2016-12-02,1.126645358
2016-12-05,1.127662668
2016-12-06,1.127373165
2016-12-07,1.127653388
2016-12-08,1.12775734
2016-12-09,1.12375076
2016-12-12,1.123571584
2016-12-13,1.124347675
2016-12-14,1.123636364
2016-12-15,1.11802334
2016-12-16,1.116110951
2016-12-19,1.117515035
2016-12-20,1.117863826
2016-12-21,1.118792333
2016-12-22,1.117254185
2016-12-23,1.117453048
2016-12-26,1.117043254
2016-12-27,1.116633809
2016-12-28,1.1152403
2016-12-29,1.115251312
2016-12-30,1.116721878
2017-01-02,1.115751232
2017-01-03,1.114782609
2017-01-04,1.118605926
2017-01-05,1.125889357
2017-01-06,1.121010177
2017-01-09,1.118327325
2017-01-10,1.120873085
2017-01-11,1.118056657
2017-01-12,1.125577007
2017-01-13,1.124128434
2017-01-16,1.128009891
2017-01-17,1.131917688
2017-01-18,1.134625512
2017-01-19,1.129411765
2017-01-20,1.130712713
2017-01-23,1.132016814
2017-01-24,1.131456495
2017-01-25,1.127303377
2017-01-26,1.128082829
2017-01-27,1.128140996
2017-01-30,1.128068288
2017-01-31,1.128126454
2017-02-01,1.128330037
2017-02-02,1.128344579
2017-02-03,1.13010925
2017-02-06,1.130889213
2017-02-07,1.127359382
2017-02-08,1.12937409
2017-02-09,1.129842703
2017-02-10,1.128142494
2017-02-13,1.12818425
2017-02-14,1.130315081
2017-02-15,1.12985368
2017-02-16,1.132536451
2017-02-17,1.130681818
2017-02-20,1.129246999
2017-02-21,1.127815724
2017-02-22,1.128466516
2017-02-23,1.130759815
2017-02-24,1.130584893
2017-02-27,1.130120131
2017-02-28,1.130517731
2017-03-01,1.128470506
2017-03-02,1.127127258
2017-03-03,1.125895525
2017-03-06,1.125864694
2017-03-07,1.12526087
2017-03-08,1.123884074
2017-03-09,1.12393249
2017-03-10,1.124547429
2017-03-13,1.124373642
2017-03-14,1.123680023
2017-03-15,1.123777701
2017-03-16,1.122681904
2017-03-17,1.12484058
2017-03-20,1.124561912
2017-03-21,1.128243498
2017-03-22,1.129083376
2017-03-23,1.12819023
2017-03-24,1.12886066
2017-03-27,1.130810779
2017-03-28,1.12924003
2017-03-29,1.127890939
2017-03-30,1.128241615
2017-03-31,1.129038819
2017-04-03,1.12895165
2017-04-04,1.128937122
2017-04-05,1.127205456
2017-04-06,1.126676818
2017-04-07,1.126315637
2017-04-10,1.126239346
2017-04-11,1.127937526
2017-04-12,1.128001161
2017-04-13,1.128831772
2017-04-14,1.129163943
2017-04-17,1.129680233
2017-04-18,1.130346913
2017-04-19,1.128971827
2017-04-20,1.13002907
2017-04-21,1.129450214
2017-04-24,1.130084253
2017-04-25,1.130361502
2017-04-26,1.128964857
2017-04-27,1.128237478
2017-04-28,1.128867925
2017-05-01,1.128809869
2017-05-02,1.128515279
2017-05-03,1.128204385
2017-05-04,1.128424136
2017-05-05,1.127758219
2017-05-08,1.127462341
2017-05-09,1.127005502
2017-05-10,1.128283897
2017-05-11,1.128387872
2017-05-12,1.129922287
2017-05-15,1.130391872
2017-05-16,1.131217316
2017-05-17,1.132232126
2017-05-18,1.129863531
2017-05-19,1.13082958
2017-05-22,1.131080374
2017-05-23,1.130603949
2017-05-24,1.130728917
2017-05-25,1.134610904
2017-05-26,1.137147027
2017-05-29,1.137190806
2017-05-30,1.137234586
2017-05-31,1.144365473
2017-06-01,1.145320378
2017-06-02,1.144275538
2017-06-05,1.14536234
2017-06-06,1.147045404
2017-06-07,1.147214249
2017-06-08,1.146742168
2017-06-09,1.147153156
2017-06-12,1.147497573
2017-06-13,1.147070505
2017-06-14,1.148671341
2017-06-15,1.146324621
2017-06-16,1.145498333
2017-06-19,1.144045175
2017-06-20,1.142373874
2017-06-21,1.142482607
2017-06-22,1.142292201
2017-06-23,1.141224669
2017-06-26,1.140446316
2017-06-27,1.145359765
2017-06-28,1.147770064
2017-06-29,1.150324292
2017-06-30,1.151372561
2017-07-03,1.148799718
2017-07-04,1.148500871
2017-07-05,1.148202074
2017-07-06,1.148992499
2017-07-07,1.148106233
2017-07-10,1.148502043
2017-07-11,1.148698721
2017-07-12,1.150887792
2017-07-13,1.15121268
2017-07-14,1.152463058
2017-07-17,1.1528143
2017-07-18,1.157062164
2017-07-19,1.156596703
2017-07-20,1.155853189
2017-07-21,1.154116726
2017-07-24,1.156768611
2017-07-25,1.156856063
2017-07-26,1.156848808
2017-07-27,1.158433467
2017-07-28,1.159348
2017-07-31,1.161511005
2017-08-01,1.163034093
2017-08-02,1.163229167
2017-08-03,1.164139985
