Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-11,15.411,15.508,15.353,15.411,115089800,0.0,0
2017-04-12,15.411,15.45,15.411,15.411,6994400,0.0,0
2017-04-13,15.411,15.43,15.411,15.411,3986400,0.0,0
2017-04-18,15.411,15.411,15.275,15.392,4268800,0.0,0
2017-04-19,15.392,15.392,15.177,15.372,1876200,0.0,0
2017-04-20,15.353,15.43,15.216,15.411,7446800,0.0,0
2017-04-21,15.43,15.43,15.314,15.411,1747800,0.0,0
2017-04-24,15.411,15.43,15.353,15.411,3453380,0.0,0
2017-04-25,15.372,15.43,15.353,15.411,2492200,0.0,0
2017-04-26,15.43,15.43,15.372,15.411,2062200,0.0,0
2017-04-27,15.411,15.411,15.372,15.411,8740400,0.0,0
2017-04-28,15.411,15.469,15.392,15.411,4936800,0.0,0
2017-05-02,15.43,15.43,15.216,15.255,513800,0.0,0
2017-05-04,15.255,15.372,15.177,15.236,630200,0.0,0
2017-05-05,15.236,15.275,15.08,15.08,1301000,0.0,0
2017-05-08,15.08,15.158,14.71,14.788,1890400,0.0,0
2017-05-09,14.788,14.788,14.555,14.633,2077428,0.0,0
2017-05-10,14.652,14.905,14.652,14.886,397200,0.0,0
2017-05-11,14.905,15.022,14.827,14.983,425800,0.0,0
2017-05-12,15.002,15.022,14.847,14.925,249400,0.0,0
2017-05-15,14.983,15.022,14.905,14.983,1491000,0.0,0
2017-05-16,14.983,15.041,14.944,14.983,990020,0.0,0
2017-05-17,14.925,15.061,14.925,14.963,1255000,0.0,0
2017-05-18,14.886,15.022,14.886,14.963,74800,0.0,0
2017-05-19,14.925,14.963,14.905,14.944,632600,0.0,0
2017-05-22,14.925,14.983,14.925,14.944,974800,0.0,0
2017-05-23,14.944,15.002,14.925,14.963,200800,0.0,0
2017-05-24,14.983,14.983,14.594,14.886,178400,0.0,0
2017-05-25,14.983,15.061,14.847,15.002,2803800,0.0,0
2017-05-26,15.002,15.139,15.002,15.119,1152400,0.0,0
2017-05-29,15.119,15.236,15.119,15.197,484600,0.0,0
2017-05-31,15.236,15.353,14.983,15.275,1258800,0.0,0
2017-06-01,15.333,15.333,15.216,15.216,502625,0.0,0
2017-06-02,15.236,15.372,15.139,15.275,1873000,0.0,0
2017-06-05,15.294,15.392,15.275,15.353,653000,0.0,0
2017-06-06,15.353,15.372,15.255,15.372,305200,0.0,0
2017-06-07,15.392,15.43,15.236,15.411,900400,0.0,0
2017-06-08,15.411,15.43,15.314,15.43,524600,0.0,0
2017-06-09,15.45,15.489,15.255,15.392,666400,0.0,0
2017-06-12,15.275,15.372,15.236,15.275,277800,0.0,0
2017-06-13,15.255,15.372,15.255,15.275,213000,0.0,0
2017-06-14,15.197,15.372,15.177,15.275,135800,0.0,0
2017-06-15,15.236,15.372,15.139,15.314,503200,0.0,0
2017-06-16,15.353,15.353,15.197,15.353,266880,0.0,0
2017-06-19,15.314,15.392,15.177,15.333,461800,0.0,0
2017-06-20,15.372,15.567,15.294,15.372,1650400,0.0,0
2017-06-21,15.547,15.644,15.45,15.567,1608600,0.0,0
2017-06-22,15.586,15.742,15.586,15.683,1897000,0.0,0
2017-06-23,15.683,15.722,15.664,15.683,1425000,0.0,0
2017-06-26,15.664,15.878,15.644,15.8,3634000,0.0,0
2017-06-27,15.839,16.014,15.82,16.014,3843200,0.0,0
2017-06-28,15.995,16.131,15.897,15.956,3430800,0.0,0
2017-06-29,15.975,16.131,15.956,16.092,1097200,0.0,0
2017-06-30,16.053,16.053,15.82,15.878,1284000,0.0,0
2017-07-03,15.897,15.956,15.372,15.761,1139640,0.0,0
2017-07-04,15.761,15.956,15.761,15.859,1546880,0.0,0
2017-07-05,15.8,15.839,15.586,15.839,1099000,0.0,0
2017-07-06,15.761,15.8,15.683,15.781,886000,0.0,0
2017-07-07,15.703,15.897,15.664,15.859,1063800,0.0,0
2017-07-10,15.8,16.15,15.781,16.053,3427581,0.0,0
2017-07-11,16.053,16.248,16.034,16.17,4094200,0.0,0
2017-07-12,16.189,16.364,16.15,16.248,3545800,0.0,0
2017-07-13,16.306,16.326,16.15,16.287,3454542,0.0,0
2017-07-14,16.287,16.287,16.131,16.17,738800,0.0,0
2017-07-17,16.17,16.267,16.053,16.189,538600,0.0,0
2017-07-18,16.15,16.189,16.014,16.189,1209400,0.0,0
2017-07-19,16.15,16.423,16.15,16.403,3566400,0.0,0
2017-07-20,16.442,16.831,16.403,16.793,3345000,0.0,0
2017-07-21,16.793,16.909,16.54,16.87,760600,0.0,0
2017-07-24,16.754,16.87,16.559,16.793,1213400,0.0,0
2017-07-25,16.695,16.87,16.559,16.87,1299200,0.0,0
2017-07-26,16.87,16.929,16.617,16.831,626600,0.0,0
2017-07-27,16.734,16.754,16.676,16.676,1397200,0.0,0
2017-07-28,16.637,16.754,16.617,16.656,2321400,0.0,0
2017-07-31,16.578,16.676,16.053,16.676,1237600,0.0,0
2017-08-01,16.695,16.715,16.578,16.715,755800,0.0,0
2017-08-02,16.637,16.89,16.559,16.617,4329400,0.0,0
2017-08-03,16.617,16.715,16.462,16.481,6752600,0.0,0
2017-08-04,16.54,16.676,16.501,16.578,2739400,0.0,0
2017-08-07,16.734,16.734,16.481,16.501,2660200,0.0,0
2017-08-08,16.462,16.812,16.462,16.637,4183600,0.0,0
2017-08-09,16.54,16.734,16.384,16.637,4483800,0.0,0
2017-08-10,16.578,16.695,16.442,16.54,2072172,0.0,0
2017-08-11,16.52,16.52,16.073,16.189,2132400,0.0,0
2017-08-14,16.189,16.54,16.17,16.326,1344000,0.0,0
2017-08-15,16.326,16.578,16.326,16.54,4090800,0.0,0
2017-08-16,16.345,16.364,16.209,16.248,483000,0.0,0
2017-08-17,16.267,16.442,16.267,16.345,286200,0.0,0
2017-08-18,16.209,16.306,16.189,16.209,600600,0.0,0
2017-08-21,16.189,16.326,16.131,16.189,366000,0.0,0
2017-08-22,16.15,16.228,16.073,16.111,480400,0.0,0
2017-08-23,16.111,16.111,16.111,16.111,0,0.0,0
2017-08-24,16.131,16.306,16.131,16.15,720600,0.0,0
2017-08-25,16.17,16.345,16.092,16.326,1625400,0.0,0
2017-08-28,16.326,17.026,16.306,16.676,3988400,0.0,0
2017-08-29,16.637,16.734,16.559,16.637,2416000,0.0,0
2017-08-30,16.734,16.754,16.501,16.559,1232800,0.0,0
2017-08-31,16.559,16.676,16.481,16.637,2725200,0.0,0
2017-09-01,16.559,16.812,16.559,16.617,3413200,0.0,0
2017-09-04,16.578,16.754,16.54,16.754,1108600,0.0,0
2017-09-05,16.773,16.812,16.695,16.754,1334400,0.0,0
2017-09-06,16.598,16.773,16.598,16.676,677600,0.0,0
2017-09-07,16.637,16.734,16.52,16.598,814600,0.0,0
2017-09-08,16.637,16.715,16.598,16.637,652400,0.0,0
2017-09-11,16.598,16.754,16.578,16.578,943400,0.0,0
2017-09-12,16.715,16.715,16.598,16.637,893400,0.0,0
2017-09-13,16.695,16.695,16.501,16.578,675000,0.0,0
2017-09-14,16.734,16.773,16.462,16.637,1343400,0.0,0
2017-09-15,16.676,16.968,16.423,16.968,2644200,0.0,0
2017-09-18,16.812,17.26,16.773,17.026,3657400,0.0,0
2017-09-19,17.221,17.221,16.695,16.754,668600,0.0,0
2017-09-20,16.89,17.182,16.773,16.987,1328600,0.0,0
2017-09-21,17.104,17.337,16.968,17.123,2885600,0.0,0
2017-09-22,17.298,17.298,16.929,17.143,1964145,0.0,0
2017-09-25,17.162,17.162,16.54,16.637,1650600,0.0,0
2017-09-26,16.54,16.617,16.501,16.559,593200,0.0,0
2017-09-27,16.598,16.676,16.501,16.52,435200,0.0,0
2017-09-28,16.442,16.442,16.267,16.287,244400,0.0,0
2017-09-29,16.287,16.52,16.287,16.384,98000,0.0,0
2017-10-03,16.384,16.793,16.287,16.793,291800,0.0,0
2017-10-04,16.773,16.948,16.734,16.948,903600,0.0,0
2017-10-06,16.948,17.065,16.773,17.045,481000,0.0,0
2017-10-09,16.831,17.143,16.578,17.026,1207800,0.0,0
2017-10-10,16.948,17.143,16.89,17.104,999600,0.0,0
2017-10-11,17.084,17.201,17.045,17.065,1182200,0.0,0
2017-10-12,17.007,17.279,17.007,17.201,730200,0.0,0
2017-10-13,17.201,17.318,17.162,17.298,989800,0.0,0
2017-10-16,17.337,17.571,17.318,17.512,3143600,0.0,0
2017-10-17,17.532,17.61,17.454,17.532,3253200,0.0,0
2017-10-18,17.532,17.649,17.493,17.571,1441000,0.0,0
2017-10-19,17.649,17.649,17.493,17.512,2582400,0.0,0
2017-10-20,17.318,17.804,17.318,17.785,656600,0.0,0
2017-10-23,17.902,17.999,17.649,17.785,3014600,0.0,0
2017-10-24,17.649,18.018,17.649,17.882,1452000,0.0,0
2017-10-25,17.979,17.999,17.804,17.902,459400,0.0,0
2017-10-26,17.707,18.077,17.707,17.941,1294600,0.0,0
2017-10-27,18.018,18.057,17.941,18.018,332200,0.0,0
2017-10-30,17.999,17.999,17.629,17.707,845600,0.0,0
2017-10-31,17.61,17.765,17.162,17.765,150400,0.0,0
2017-11-01,17.727,17.863,17.668,17.785,274000,0.0,0
2017-11-02,17.785,17.882,17.61,17.668,153800,0.0,0
