Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-05-02,5.729,5.767,5.701,5.767,483000,0.0,0
2018-05-03,5.748,5.748,5.692,5.739,408000,0.0,0
2018-05-04,5.739,5.757,5.663,5.682,898000,0.0,0
2018-05-07,5.692,5.739,5.682,5.72,328000,0.0,0
2018-05-08,5.701,5.767,5.682,5.757,1246000,0.0,0
2018-05-09,5.739,5.767,5.71,5.757,378000,0.0,0
2018-05-10,5.757,5.767,5.71,5.739,368968,0.0,0
2018-05-11,5.739,5.757,5.72,5.72,533000,0.0,0
2018-05-14,5.729,5.804,5.729,5.767,412000,0.0,0
2018-05-15,5.748,5.767,5.72,5.72,893001,0.0,0
2018-05-16,5.72,5.767,5.701,5.71,686169,0.0,0
2018-05-17,5.739,5.739,5.692,5.692,2325000,0.0,0
2018-05-18,5.701,5.701,5.682,5.692,1332000,0.0,0
2018-05-21,5.692,5.739,5.692,5.71,1078394,0.0,0
2018-05-23,5.71,5.71,5.635,5.635,2202000,0.0,0
2018-05-24,5.635,5.673,5.579,5.588,2072000,0.0,0
2018-05-25,5.588,5.617,5.541,5.551,2039666,0.0,0
2018-05-28,5.551,5.579,5.541,5.56,1052000,0.0,0
2018-05-29,5.56,5.56,5.532,5.541,1641000,0.0,0
2018-05-30,5.541,5.541,5.476,5.494,1815000,0.0,0
2018-05-31,5.551,5.729,5.532,5.729,4547965,0.0,0
2018-06-01,5.682,5.701,5.645,5.701,1301969,0.0,0
2018-06-04,5.77,5.78,5.72,5.75,1577000,0.368937,0
2018-06-05,5.75,5.78,5.73,5.73,1003000,0.0,0
2018-06-06,5.74,5.79,5.74,5.79,1395000,0.0,0
2018-06-07,5.8,5.8,5.75,5.79,796845,0.0,0
2018-06-08,5.79,5.79,5.72,5.79,1048000,0.0,0
2018-06-11,5.79,5.81,5.77,5.8,1013000,0.0,0
2018-06-12,5.82,5.89,5.8,5.88,1504000,0.0,0
2018-06-13,5.86,5.86,5.82,5.85,550000,0.0,0
2018-06-14,5.85,5.88,5.77,5.82,1023000,0.0,0
2018-06-15,5.8,5.8,5.65,5.68,979000,0.0,0
2018-06-19,5.64,5.68,5.53,5.6,2598000,0.0,0
2018-06-20,5.6,5.6,5.5,5.56,942000,0.0,0
2018-06-21,5.56,5.59,5.5,5.54,696000,0.0,0
2018-06-22,5.54,5.54,5.5,5.54,753000,0.0,0
2018-06-25,5.55,5.55,5.45,5.45,693000,0.0,0
2018-06-26,5.44,5.45,5.38,5.44,1082000,0.0,0
2018-06-27,5.4,5.45,5.39,5.4,1284000,0.0,0
2018-06-28,5.37,5.56,5.37,5.47,2089000,0.0,0
2018-06-29,5.48,5.5,5.44,5.46,529569,0.0,0
2018-07-03,5.49,5.49,5.27,5.32,2222000,0.0,0
2018-07-04,5.32,5.32,5.26,5.29,288017,0.0,0
2018-07-05,5.31,5.31,5.19,5.23,882000,0.0,0
2018-07-06,5.26,5.26,5.12,5.21,1419000,0.0,0
2018-07-09,5.23,5.28,5.2,5.28,611000,0.0,0
2018-07-10,5.33,5.33,5.21,5.28,302000,0.0,0
2018-07-11,5.23,5.27,5.21,5.26,820000,0.0,0
2018-07-12,5.27,5.3,5.22,5.25,564000,0.0,0
2018-07-13,5.28,5.3,5.23,5.27,282000,0.0,0
2018-07-16,5.29,5.29,5.23,5.27,264000,0.0,0
2018-07-17,5.24,5.27,5.2,5.21,355000,0.0,0
2018-07-18,5.24,5.26,5.2,5.21,320000,0.0,0
2018-07-19,5.24,5.24,5.18,5.18,297000,0.0,0
2018-07-20,5.2,5.24,5.13,5.23,358000,0.0,0
2018-07-23,5.23,5.23,5.2,5.23,405000,0.0,0
2018-07-24,5.21,5.3,5.2,5.29,2450000,0.0,0
2018-07-25,5.29,5.45,5.29,5.33,1469000,0.0,0
2018-07-26,5.32,5.34,5.28,5.29,1545000,0.0,0
2018-07-27,5.31,5.35,5.3,5.35,313000,0.0,0
2018-07-30,5.36,5.36,5.23,5.28,649000,0.0,0
2018-07-31,5.27,5.28,5.24,5.28,310000,0.0,0
2018-08-01,5.3,5.32,5.24,5.29,561000,0.0,0
2018-08-02,5.26,5.27,5.16,5.21,768000,0.0,0
2018-08-03,5.19,5.2,5.15,5.15,435000,0.0,0
