Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-05-07,2.71,2.887,2.541,2.718,141660222,0.0,0
2009-05-08,2.67,2.766,2.613,2.661,87985000,0.0,0
2009-05-11,2.573,2.75,2.525,2.573,62040796,0.0,0
2009-05-12,2.541,2.637,2.517,2.581,33024150,0.0,0
2009-05-13,2.581,2.71,2.573,2.605,46534536,0.0,0
2009-05-14,2.541,2.565,2.485,2.509,42771143,0.0,0
2009-05-15,2.565,2.605,2.509,2.541,25838000,0.0,0
2009-05-18,2.477,2.758,2.46,2.734,62538000,0.0,0
2009-05-19,2.798,2.911,2.734,2.79,86866303,0.0,0
2009-05-20,2.79,2.879,2.758,2.83,37876180,0.0,0
2009-05-21,2.79,2.831,2.725,2.766,24837099,0.061,0
2009-05-22,2.757,2.864,2.635,2.733,51000000,0.0,0
2009-05-25,2.749,2.929,2.667,2.888,55082750,0.0,0
2009-05-26,2.905,3.126,2.847,2.97,88042314,0.0,0
2009-05-27,3.085,3.208,3.036,3.06,55066290,0.0,0
2009-05-29,3.003,3.101,2.987,2.995,37931155,0.0,0
2009-06-01,2.995,3.134,2.987,3.118,41803500,0.0,0
2009-06-02,3.15,3.379,3.126,3.191,78803726,0.0,0
2009-06-03,3.224,3.322,3.134,3.183,52150493,0.0,0
2009-06-04,3.208,3.208,3.011,3.134,32868000,0.0,0
2009-06-05,3.183,3.232,3.126,3.167,33109503,0.0,0
2009-06-08,3.167,3.265,3.126,3.142,46192600,0.0,0
2009-06-09,3.175,3.183,2.954,2.987,36332308,0.0,0
2009-06-10,2.995,3.028,2.897,2.995,42157000,0.0,0
2009-06-11,2.946,3.019,2.946,2.987,36695886,0.0,0
2009-06-12,2.995,3.011,2.864,2.921,39262135,0.0,0
2009-06-15,2.913,2.954,2.864,2.872,21750000,0.0,0
2009-06-16,2.847,2.847,2.7,2.749,34792000,0.0,0
2009-06-17,2.733,2.749,2.643,2.708,42272000,0.0,0
2009-06-18,2.7,2.79,2.667,2.749,40510000,0.0,0
