Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-05-02,4.0,4.09,3.87,3.9,36676400,0,0
2018-05-03,3.88,3.93,3.82,3.9,8182106,0,0
2018-05-04,3.91,3.94,3.86,3.89,7314500,0,0
2018-05-07,3.87,3.94,3.85,3.89,6731592,0,0
2018-05-08,3.93,4.06,3.93,3.99,10870036,0,0
2018-05-09,3.99,4.0,3.95,3.98,3508500,0,0
2018-05-10,3.98,4.01,3.94,3.96,6575425,0,0
2018-05-11,3.99,3.99,3.9,3.91,8494469,0,0
2018-05-14,3.94,4.04,3.93,4.04,10621750,0,0
2018-05-15,4.04,4.25,4.03,4.2,40866667,0,0
2018-05-16,4.18,4.38,4.17,4.34,40945132,0,0
2018-05-17,4.45,4.45,4.23,4.33,17437108,0,0
2018-05-18,4.27,4.55,4.23,4.5,37319891,0,0
2018-05-21,4.61,4.82,4.6,4.73,77460199,0,0
2018-05-23,4.69,4.78,4.54,4.63,23486525,0,0
2018-05-24,4.59,4.68,4.5,4.52,20126400,0,0
2018-05-25,4.51,4.68,4.48,4.51,25505000,0,0
2018-05-28,4.51,4.7,4.51,4.63,26263980,0,0
2018-05-29,4.66,4.74,4.53,4.62,28528340,0,0
2018-05-30,4.5,4.5,4.35,4.35,28770735,0,0
2018-05-31,4.44,4.44,4.29,4.41,203413275,0,0
2018-06-01,4.39,4.45,4.32,4.35,17591953,0,0
2018-06-04,4.36,4.45,4.36,4.37,12091000,0,0
2018-06-05,4.38,4.48,4.36,4.41,27587215,0,0
2018-06-06,4.43,4.47,4.35,4.37,11784000,0,0
2018-06-07,4.41,4.45,4.31,4.34,10985000,0,0
2018-06-08,4.31,4.37,4.23,4.23,11407000,0,0
2018-06-11,4.23,4.26,4.14,4.17,19245529,0,0
2018-06-12,4.17,4.23,4.12,4.22,12608367,0,0
2018-06-13,4.17,4.27,4.17,4.17,5240911,0,0
2018-06-14,4.2,4.22,4.1,4.16,7447823,0,0
2018-06-15,4.15,4.18,4.06,4.13,21437237,0,0
2018-06-19,4.08,4.08,3.8,3.85,32220500,0,0
2018-06-20,3.85,3.88,3.76,3.81,12941353,0,0
2018-06-21,3.8,3.89,3.78,3.78,15211750,0,0
2018-06-22,3.78,3.84,3.75,3.8,10987000,0,0
2018-06-25,3.78,3.85,3.77,3.77,7063750,0,0
2018-06-26,3.75,3.75,3.45,3.51,46403538,0,0
2018-06-27,3.56,3.62,3.35,3.36,26219000,0,0
2018-06-28,3.38,3.43,3.28,3.31,23979752,0,0
2018-06-29,3.36,3.6,3.32,3.6,24412500,0,0
2018-07-03,3.55,3.55,3.35,3.5,15917000,0,0
2018-07-04,3.5,3.5,3.37,3.39,7333444,0,0
2018-07-05,3.42,3.44,3.22,3.35,15174938,0,0
2018-07-06,3.35,3.42,3.24,3.35,12455312,0,0
2018-07-09,3.42,3.46,3.38,3.4,8059500,0,0
2018-07-10,3.45,3.45,3.35,3.35,4687055,0,0
2018-07-11,3.3,3.32,3.22,3.28,9077630,0,0
2018-07-12,3.25,3.37,3.25,3.33,6325375,0,0
2018-07-13,3.35,3.39,3.31,3.33,4506947,0,0
2018-07-16,3.36,3.36,3.26,3.31,4056500,0,0
2018-07-17,3.31,3.35,3.28,3.31,5886988,0,0
2018-07-18,3.35,3.38,3.25,3.28,9138000,0,0
2018-07-19,3.3,3.31,3.26,3.29,5207500,0,0
2018-07-20,3.31,3.31,3.15,3.24,10913558,0,0
2018-07-23,3.22,3.29,3.14,3.28,5398988,0,0
2018-07-24,3.27,3.45,3.27,3.4,7356500,0,0
2018-07-25,3.45,3.47,3.33,3.34,6641808,0,0
2018-07-26,3.35,3.43,3.32,3.35,7053000,0,0
2018-07-27,3.37,3.39,3.33,3.39,3847000,0,0
2018-07-30,3.35,3.43,3.34,3.36,4790500,0,0
2018-07-31,3.36,3.37,3.27,3.28,10120300,0,0
2018-08-01,3.32,3.38,3.3,3.34,14374000,0,0
2018-08-02,3.34,3.34,3.21,3.24,8875000,0,0
2018-08-03,3.25,3.29,3.2,3.26,6824700,0,0
2018-08-06,3.28,3.33,3.2,3.25,8149500,0,0
2018-08-07,3.21,3.3,3.21,3.3,6388800,0,0
2018-08-08,3.29,3.35,3.2,3.35,8729475,0,0
2018-08-09,3.32,3.46,3.29,3.46,15962270,0,0
2018-08-10,3.46,3.47,3.39,3.46,12961000,0,0
2018-08-13,3.4,3.4,3.25,3.29,6864635,0,0
2018-08-14,3.29,3.32,3.23,3.28,7455000,0,0
2018-08-15,3.29,3.29,3.13,3.15,12776775,0,0
2018-08-16,3.08,3.18,3.05,3.14,6464124,0,0
2018-08-17,3.18,3.22,3.12,3.14,7046928,0,0
2018-08-20,3.18,3.22,3.11,3.19,9464500,0,0
2018-08-21,3.19,3.28,3.19,3.27,11543250,0,0
2018-08-22,3.24,3.29,3.23,3.27,5296000,0,0
2018-08-23,3.21,3.27,3.21,3.24,7680361,0,0
2018-08-24,3.22,3.24,3.19,3.24,4281000,0,0
2018-08-27,3.24,3.31,3.24,3.28,6032825,0,0
2018-08-28,3.28,3.34,3.26,3.33,4509468,0,0
2018-08-29,3.28,3.37,3.28,3.33,3746500,0,0
2018-08-30,3.37,3.38,3.29,3.31,4551288,0,0
2018-08-31,3.26,3.27,3.17,3.27,15485279,0,0
2018-09-03,3.28,3.28,3.11,3.12,9365584,0,0
