Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-05-07,4.9,4.93,4.69,4.87,14945298,0.0,0
2009-05-08,4.84,4.98,4.78,4.96,16924773,0.0,0
2009-05-11,5.08,5.21,4.98,5.21,25415204,0.0,0
2009-05-12,5.25,5.4,5.1,5.26,29833385,0.0,0
2009-05-13,5.27,5.34,5.1,5.3,21305244,0.0,0
2009-05-14,5.23,5.37,5.13,5.19,16133331,0.0,0
2009-05-15,5.2,5.21,5.05,5.13,11416603,0.0,0
2009-05-18,5.13,5.33,5.06,5.24,13952825,0.0,0
2009-05-19,5.24,5.32,5.14,5.26,16494671,0.0,0
2009-05-20,5.25,5.25,5.08,5.08,10278903,0.0,0
2009-05-21,5.06,5.09,4.88,4.92,10494165,0.0,0
2009-05-22,4.75,5.07,4.75,5.02,7988105,0.0,0
2009-05-25,4.88,5.16,4.83,5.08,9839236,0.0,0
2009-05-26,5.08,5.22,4.98,5.04,8652165,0.0,0
2009-05-27,5.05,5.29,5.03,5.29,36622234,0.0,0
2009-06-01,5.31,5.34,5.2,5.25,18247428,0.0,0
2009-06-02,5.25,5.27,5.15,5.19,11997066,0.0,0
2009-06-03,5.21,5.29,5.19,5.22,10527028,0.0,0
2009-06-04,5.24,5.25,5.09,5.15,8354899,0.0,0
2009-06-05,5.17,5.27,5.08,5.21,13768249,0.0,0
2009-06-08,5.21,5.21,5.21,5.21,0,0.0,0
2009-06-09,5.21,5.21,5.21,5.21,0,0.0,0
2009-06-10,5.21,5.21,5.21,5.21,0,0.0,0
2009-06-11,5.21,5.21,5.21,5.21,0,0.0,0
2009-06-12,5.21,5.21,5.21,5.21,0,0.0,0
2009-06-15,5.21,5.21,5.21,5.21,0,0.0,0
2009-06-16,5.21,5.21,5.21,5.21,0,0.0,0
2009-06-17,5.21,5.21,5.21,5.21,0,0.0,0
2009-06-18,5.21,5.21,5.21,5.21,0,0.0,0
2009-06-19,5.21,5.21,5.21,5.21,0,0.0,0
2009-06-22,5.21,5.21,5.21,5.21,0,0.0,0
2009-06-23,5.21,5.21,5.21,5.21,0,0.0,0
2009-06-24,5.21,5.21,5.21,5.21,0,0.0,0
2009-06-25,5.21,5.21,5.21,5.21,0,0.0,0
2009-06-26,5.21,5.21,5.21,5.21,0,0.0,0
2009-06-29,5.21,5.21,5.21,5.21,0,0.0,0
2009-06-30,5.21,5.21,5.21,5.21,0,0.0,0
2009-07-01,5.21,5.21,5.21,5.21,0,0.0,0
2009-07-02,5.21,5.21,5.21,5.21,0,0.0,0
2009-07-03,5.21,5.21,5.21,5.21,0,0.0,0
2009-07-06,5.21,5.21,5.21,5.21,0,0.0,0
2009-07-07,5.21,5.21,5.21,5.21,0,0.0,0
2009-07-08,5.21,5.21,5.21,5.21,0,0.0,0
2009-07-09,5.21,5.21,5.21,5.21,0,0.0,0
2009-07-10,5.21,5.21,5.21,5.21,0,0.0,0
2009-07-13,5.47,5.47,5.47,5.47,1760287,0.0,0
2009-07-14,5.74,5.74,5.74,5.74,284983,0.0,0
2009-07-15,6.03,6.03,6.03,6.03,1113226,0.0,0
2009-07-16,6.33,6.33,6.03,6.33,51203032,0.0,0
2009-07-17,6.4,6.4,6.06,6.19,45267737,0.0,0
2009-07-20,6.15,6.16,5.91,6.09,31837898,0.0,0
2009-07-21,6.09,6.1,5.96,5.96,19251525,0.0,0
2009-07-22,5.92,6.04,5.92,5.98,15410225,0.0,0
2009-07-23,5.96,5.99,5.75,5.86,31627036,0.0,0
2009-07-24,5.83,5.89,5.67,5.78,16139352,0.0,0
2009-07-27,5.78,6.08,5.78,6.08,28201111,0.0,0
2009-07-28,6.08,6.22,6.01,6.1,25994782,0.0,0
2009-07-29,6.11,6.2,5.8,5.8,24085153,0.0,0
2009-07-30,5.82,5.94,5.62,5.78,19744407,0.0,0
2009-07-31,5.8,5.98,5.76,5.97,16675218,0.0,0
2009-08-03,6.01,6.1,5.97,6.06,15676761,0.0,0
2009-08-04,6.04,6.06,5.86,5.97,14000128,0.0,0
2009-08-05,5.98,6.27,5.97,6.17,26948737,0.0,0
2009-08-06,6.15,6.15,5.94,6.03,15867134,0.0,0
2009-08-07,6.0,6.09,5.8,5.83,14014226,0.0,0
2009-08-10,5.9,5.96,5.71,5.86,9182351,0.0,0
2009-08-11,5.96,6.05,5.95,6.01,10346711,0.0,0
2009-08-12,5.98,5.98,5.7,5.71,10569485,0.0,0
2009-08-13,5.71,5.76,5.62,5.71,7081562,0.0,0
2009-08-14,5.71,5.76,5.44,5.45,9617572,0.0,0
2009-08-17,5.42,5.59,5.27,5.31,10724521,0.0,0
2009-08-18,5.31,5.39,5.26,5.38,5456749,0.0,0
2009-08-19,5.4,5.4,5.11,5.14,8423736,0.0,0
2009-08-20,5.13,5.29,5.13,5.25,6418209,0.0,0
2009-08-21,5.25,5.37,5.18,5.34,7457597,0.0,0
2009-08-24,5.38,5.44,5.29,5.39,6767494,0.0,0
