Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-05-02,3.321,3.39,3.311,3.39,27229443,0.0,0
2018-05-03,3.39,3.39,3.282,3.351,14348577,0.0,0
2018-05-04,3.36,3.36,3.292,3.341,6757737,0.0,0
2018-05-07,3.36,3.38,3.282,3.351,7512220,0.0,0
2018-05-08,3.37,3.419,3.36,3.39,14363652,0.0,0
2018-05-09,3.4,3.409,3.351,3.37,6257809,0.0,0
2018-05-10,3.4,3.478,3.38,3.419,13502176,0.0,0
2018-05-11,3.458,3.478,3.419,3.449,6636657,0.0,0
2018-05-14,3.478,3.507,3.449,3.488,9395680,0.0,0
2018-05-15,3.478,3.537,3.458,3.517,19449000,0.0,0
2018-05-16,3.527,3.527,3.468,3.517,11534936,0.0,0
2018-05-17,3.527,3.527,3.429,3.449,7908920,0.0,0
2018-05-18,3.468,3.625,3.439,3.625,34649954,0.0,0
2018-05-21,3.625,3.625,3.517,3.556,13820000,0.0,0
2018-05-23,3.517,3.527,3.302,3.321,38798800,0.0,0
2018-05-24,3.341,3.4,3.331,3.39,20755452,0.0,0
2018-05-25,3.38,3.409,3.36,3.38,15610000,0.0,0
2018-05-28,3.38,3.4,3.351,3.37,10788000,0.0,0
2018-05-29,3.351,3.419,3.321,3.351,12340000,0.0,0
2018-05-30,3.351,3.351,3.272,3.331,16960718,0.0,0
2018-05-31,3.39,3.409,3.331,3.38,151472896,0.0,0
2018-06-01,3.419,3.458,3.331,3.36,16488840,0.0,0
2018-06-04,3.37,3.449,3.36,3.449,13329000,0.0,0
2018-06-05,3.429,3.439,3.39,3.4,8435840,0.0,0
2018-06-06,3.39,3.439,3.39,3.409,6776000,0.0,0
2018-06-07,3.419,3.468,3.419,3.468,7723838,0.0,0
2018-06-08,3.458,3.458,3.38,3.409,7925981,0.0,0
2018-06-11,3.38,3.429,3.38,3.4,8718240,0.0,0
2018-06-12,3.419,3.478,3.39,3.439,12633160,0.0,0
2018-06-13,3.439,3.478,3.429,3.468,9081741,0.0,0
2018-06-14,3.468,3.478,3.429,3.478,10208100,0.0,0
2018-06-15,3.478,3.507,3.439,3.458,10015329,0.0,0
2018-06-19,3.439,3.449,3.263,3.331,17293545,0.0,0
2018-06-20,3.331,3.341,3.253,3.302,6907552,0.0,0
2018-06-21,3.321,3.409,3.272,3.302,9211000,0.0,0
2018-06-22,3.321,3.351,3.272,3.321,8749000,0.0,0
2018-06-25,3.341,3.38,3.292,3.302,10837793,0.0,0
2018-06-26,3.321,3.321,3.184,3.233,17358224,0.0,0
2018-06-27,3.26,3.27,3.12,3.14,8982900,0.066886,0
2018-06-28,3.12,3.2,3.11,3.16,8316573,0.0,0
2018-06-29,3.2,3.25,3.14,3.25,7193394,0.0,0
2018-07-03,3.22,3.28,3.13,3.26,9819000,0.0,0
2018-07-04,3.24,3.25,3.15,3.16,5157425,0.0,0
2018-07-05,3.14,3.18,3.04,3.06,14283125,0.0,0
2018-07-06,3.06,3.14,2.99,3.06,13629542,0.0,0
2018-07-09,3.07,3.13,3.06,3.12,10382443,0.0,0
2018-07-10,3.15,3.15,3.04,3.04,13681936,0.0,0
2018-07-11,3.03,3.05,3.01,3.04,7957213,0.0,0
2018-07-12,3.04,3.09,3.02,3.05,12089642,0.0,0
2018-07-13,3.08,3.08,3.03,3.05,8361893,0.0,0
2018-07-16,3.07,3.08,3.02,3.05,3547000,0.0,0
2018-07-17,3.06,3.09,3.03,3.07,6245511,0.0,0
2018-07-18,3.09,3.09,3.04,3.08,4921000,0.0,0
2018-07-19,3.08,3.13,3.07,3.1,5398759,0.0,0
2018-07-20,3.08,3.12,3.01,3.12,4990218,0.0,0
2018-07-23,3.16,3.22,3.15,3.21,14101843,0.0,0
2018-07-24,3.25,3.32,3.22,3.29,11585000,0.0,0
2018-07-25,3.31,3.33,3.28,3.31,5719000,0.0,0
2018-07-26,3.32,3.32,3.21,3.22,8493000,0.0,0
2018-07-27,3.25,3.3,3.24,3.3,4666000,0.0,0
2018-07-30,3.27,3.32,3.26,3.28,6009000,0.0,0
2018-07-31,3.27,3.3,3.26,3.29,5937000,0.0,0
2018-08-01,3.29,3.32,3.24,3.26,4557822,0.0,0
2018-08-02,3.24,3.27,3.1,3.11,12536000,0.0,0
2018-08-03,3.12,3.26,3.11,3.15,17725752,0.0,0
2018-08-06,3.17,3.26,3.17,3.2,7634487,0.0,0
2018-08-07,3.18,3.27,3.18,3.27,7781000,0.0,0
2018-08-08,3.26,3.28,3.24,3.26,5947120,0.0,0
2018-08-09,3.23,3.28,3.23,3.27,5249564,0.0,0
2018-08-10,3.25,3.28,3.21,3.24,3046000,0.0,0
2018-08-13,3.2,3.2,3.14,3.16,3752023,0.0,0
2018-08-14,3.16,3.2,3.14,3.19,4341260,0.0,0
2018-08-15,3.16,3.17,3.04,3.04,9938000,0.0,0
2018-08-16,3.04,3.07,3.0,3.07,6348000,0.0,0
2018-08-17,3.07,3.11,3.03,3.06,3282200,0.0,0
2018-08-20,3.06,3.09,3.04,3.08,2984000,0.0,0
2018-08-21,3.1,3.19,3.09,3.16,9796000,0.0,0
2018-08-22,3.18,3.3,3.18,3.3,15703000,0.0,0
2018-08-23,3.3,3.39,3.29,3.36,19222447,0.0,0
2018-08-24,3.33,3.39,3.28,3.33,7464476,0.0,0
2018-08-27,3.33,3.36,3.31,3.34,6043000,0.0,0
2018-08-28,3.37,3.38,3.32,3.34,7465641,0.0,0
2018-08-29,3.33,3.38,3.33,3.35,4928385,0.0,0
2018-08-30,3.35,3.37,3.29,3.32,3584532,0.0,0
2018-08-31,3.3,3.34,3.23,3.34,8866000,0.0,0
2018-09-03,3.31,3.32,3.24,3.25,3715196,0.0,0
2018-09-04,3.25,3.27,3.23,3.27,3624000,0.0,0
2018-09-05,3.25,3.27,3.18,3.19,6735600,0.0,0
2018-09-06,3.2,3.21,3.17,3.19,4213062,0.0,0
2018-09-07,3.2,3.28,3.2,3.22,4689000,0.0,0
2018-09-10,3.22,3.24,3.11,3.14,5432043,0.0,0
2018-09-11,3.14,3.16,3.11,3.15,4721592,0.0,0
2018-09-12,3.12,3.17,3.12,3.14,5303693,0.0,0
2018-09-13,3.2,3.27,3.16,3.27,9861000,0.0,0
2018-09-14,3.28,3.29,3.11,3.17,18837348,0.0,0
2018-09-17,3.17,3.17,3.12,3.13,4773753,0.0,0
2018-09-18,3.12,3.23,3.12,3.19,5531000,0.0,0
2018-09-19,3.17,3.27,3.17,3.21,9232000,0.0,0
2018-09-20,3.27,3.27,3.18,3.21,7515000,0.0,0
2018-09-21,3.19,3.3,3.19,3.28,13990103,0.0,0
2018-09-24,3.23,3.26,3.2,3.22,2903000,0.0,0
2018-09-26,3.25,3.32,3.24,3.27,14965146,0.0,0
2018-09-27,3.31,3.35,3.29,3.31,7433000,0.0,0
2018-09-28,3.33,3.33,3.28,3.3,5093770,0.0,0
2018-10-02,3.35,3.38,3.31,3.38,10640779,0.0,0
