Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-05-02,9.094,9.201,9.055,9.162,486933,0.0,0
2018-05-03,9.153,9.162,9.065,9.162,462200,0.0,0
2018-05-04,9.055,9.153,8.997,9.094,224400,0.0,0
2018-05-07,9.153,9.211,9.007,9.133,649200,0.0,0
2018-05-08,9.172,9.27,9.055,9.143,385600,0.0,0
2018-05-09,9.279,9.24,9.016,9.085,182000,0.0,0
2018-05-10,9.192,9.192,9.016,9.016,491600,0.0,0
2018-05-11,9.055,9.123,8.938,8.997,388800,0.0,0
2018-05-14,9.123,9.162,9.075,9.133,161400,0.0,0
2018-05-15,9.065,9.182,8.987,9.046,163800,0.0,0
2018-05-16,9.007,9.085,8.987,9.016,75034,0.0,0
2018-05-17,8.958,9.016,8.919,9.007,149800,0.0,0
2018-05-18,8.783,9.026,8.783,9.007,129200,0.0,0
2018-05-21,8.968,9.104,8.948,9.055,219200,0.0,0
2018-05-23,8.968,9.055,8.88,9.007,389400,0.0,0
2018-05-24,9.123,9.123,8.909,9.036,698625,0.0,0
2018-05-25,8.948,9.094,8.929,9.055,442000,0.0,0
2018-05-28,9.026,9.182,9.026,9.133,1152800,0.0,0
2018-05-29,9.26,9.39,9.2,9.39,16950600,0.246812,0
2018-05-30,9.26,9.38,9.25,9.37,1224000,0.0,0
2018-05-31,9.27,9.49,9.27,9.49,448200,0.0,0
2018-06-01,9.47,9.47,9.35,9.44,415200,0.0,0
2018-06-04,9.44,9.53,9.43,9.47,274200,0.0,0
2018-06-05,9.36,9.39,9.29,9.31,161000,0.0,0
2018-06-06,9.39,9.56,9.36,9.53,1049600,0.0,0
2018-06-07,9.48,9.55,9.38,9.49,241800,0.0,0
2018-06-08,9.49,9.49,9.3,9.35,72400,0.0,0
2018-06-11,9.31,9.41,9.29,9.29,117159,0.0,0
2018-06-12,9.28,9.36,9.24,9.3,136200,0.0,0
2018-06-13,9.31,9.31,9.15,9.22,61400,0.0,0
2018-06-14,9.38,9.38,9.1,9.29,268814,0.0,0
2018-06-15,9.13,9.3,8.92,8.92,1222400,0.0,0
2018-06-19,8.93,9.0,8.75,8.8,1306200,0.0,0
2018-06-20,8.82,9.2,8.82,9.11,1074200,0.0,0
2018-06-21,9.11,9.11,9.0,9.0,406000,0.0,0
2018-06-22,8.91,9.2,8.91,9.11,492800,0.0,0
2018-06-25,9.5,9.24,9.05,9.11,712800,0.0,0
2018-06-26,9.12,9.3,9.03,9.2,669200,0.0,0
2018-06-27,9.18,9.35,9.03,9.14,1798000,0.0,0
2018-06-28,9.0,9.4,9.0,9.35,2408400,0.0,0
2018-06-29,9.34,9.65,9.2,9.56,1991000,0.0,0
2018-07-03,9.4,9.76,9.39,9.44,1799800,0.0,0
2018-07-04,9.44,9.52,9.28,9.28,166400,0.0,0
2018-07-05,9.29,9.29,9.0,9.0,128000,0.0,0
2018-07-06,8.83,9.15,8.83,8.99,230000,0.0,0
2018-07-09,9.09,9.19,8.97,9.19,110000,0.0,0
2018-07-10,9.12,9.12,9.0,9.01,171287,0.0,0
2018-07-11,8.94,8.99,8.82,8.88,541000,0.0,0
2018-07-12,9.3,9.3,8.86,8.92,219400,0.0,0
2018-07-13,8.87,8.92,8.85,8.85,159200,0.0,0
2018-07-16,8.92,8.92,8.79,8.79,162400,0.0,0
2018-07-17,8.8,8.91,8.79,8.8,78000,0.0,0
2018-07-18,8.85,8.85,8.76,8.8,141600,0.0,0
2018-07-19,8.77,8.84,8.77,8.79,13400,0.0,0
2018-07-20,8.76,8.9,8.72,8.8,71200,0.0,0
2018-07-23,8.81,8.84,8.78,8.84,16400,0.0,0
2018-07-24,8.89,9.0,8.84,8.95,122000,0.0,0
2018-07-25,9.02,9.02,8.82,8.88,181600,0.0,0
2018-07-26,9.01,9.01,8.77,8.83,790800,0.0,0
2018-07-27,8.76,8.84,8.76,8.81,388200,0.0,0
2018-07-30,8.65,8.82,8.65,8.68,413000,0.0,0
2018-07-31,8.72,8.84,8.72,8.75,56400,0.0,0
2018-08-01,8.52,8.77,8.52,8.56,246800,0.0,0
2018-08-02,8.55,8.6,8.21,8.25,156600,0.0,0
2018-08-03,8.31,8.36,8.08,8.33,309400,0.0,0
2018-08-06,8.55,8.55,8.1,8.18,37800,0.0,0
2018-08-07,8.87,8.24,8.16,8.16,75600,0.0,0
2018-08-08,8.26,8.35,8.17,8.2,134200,0.0,0
2018-08-09,8.28,8.3,8.22,8.24,284600,0.0,0
2018-08-10,8.26,8.33,8.19,8.25,96600,0.0,0
2018-08-13,8.02,8.3,8.02,8.13,107400,0.0,0
2018-08-14,8.02,8.24,8.02,8.15,51600,0.0,0
2018-08-15,8.0,8.25,7.97,7.99,108200,0.0,0
2018-08-16,7.86,8.23,7.86,8.01,112853,0.0,0
2018-08-17,8.02,8.18,7.91,7.91,78800,0.0,0
2018-08-20,8.51,8.19,7.85,7.93,82800,0.0,0
2018-08-21,7.92,8.15,7.92,8.04,79200,0.0,0
2018-08-22,8.2,8.2,8.01,8.02,82200,0.0,0
2018-08-23,7.97,8.19,7.97,8.1,98800,0.0,0
2018-08-24,8.1,8.19,8.09,8.1,24844,0.0,0
2018-08-27,8.2,8.28,8.1,8.2,60600,0.0,0
2018-08-28,8.3,8.3,8.08,8.1,54800,0.0,0
2018-08-29,8.12,8.24,8.02,8.02,53200,0.0,0
2018-08-30,8.07,8.2,8.0,8.0,84600,0.0,0
2018-08-31,8.1,8.1,7.65,7.65,244657,0.0,0
2018-09-03,7.72,7.88,7.63,7.68,855200,0.0,0
2018-09-04,7.61,7.79,7.61,7.74,75200,0.0,0
2018-09-05,7.74,7.88,7.71,7.76,347200,0.0,0
2018-09-06,7.76,7.8,7.71,7.71,148400,0.0,0
2018-09-07,7.71,7.8,7.64,7.78,95200,0.0,0
2018-09-10,7.8,7.8,7.32,7.32,181200,0.0,0
2018-09-11,7.0,7.2,7.0,7.05,360000,0.0,0
2018-09-12,7.04,7.07,6.85,6.92,290400,0.0,0
2018-09-13,7.12,7.12,7.0,7.09,25000,0.0,0
2018-09-14,7.21,7.25,7.05,7.09,68800,0.0,0
2018-09-17,7.21,7.21,7.04,7.06,45000,0.0,0
2018-09-18,7.53,7.27,7.06,7.06,143200,0.0,0
2018-09-19,7.3,7.3,7.15,7.18,150200,0.0,0
2018-09-20,7.18,7.23,7.0,7.0,100800,0.0,0
2018-09-21,7.05,7.24,6.89,6.89,846600,0.0,0
2018-09-24,6.89,6.9,6.8,6.81,20800,0.0,0
2018-09-26,6.95,7.13,6.9,7.08,416800,0.0,0
2018-09-27,7.13,7.13,6.9,6.9,139400,0.0,0
2018-09-28,7.08,7.16,6.94,6.95,254800,0.0,0
2018-10-02,6.9,6.95,6.85,6.85,38600,0.0,0
2018-10-03,6.84,6.95,6.81,6.81,42200,0.0,0
2018-10-04,7.06,7.06,6.73,6.78,109200,0.0,0
2018-10-05,6.78,7.04,6.72,6.76,143400,0.0,0
2018-10-08,6.9,6.9,6.73,6.76,176600,0.0,0
2018-10-09,6.78,6.83,6.75,6.75,229808,0.0,0
2018-10-10,6.8,6.8,6.66,6.71,117802,0.0,0
2018-10-11,6.61,6.61,6.12,6.24,697600,0.0,0
2018-10-12,6.42,6.42,6.12,6.19,404400,0.0,0
2018-10-15,6.14,6.24,6.14,6.17,156600,0.0,0
2018-10-16,6.18,6.25,6.14,6.14,170800,0.0,0
2018-10-18,6.14,6.2,6.02,6.07,469000,0.0,0
2018-10-19,6.07,6.18,5.87,6.13,2786000,0.0,0
2018-10-22,6.2,7.08,6.2,6.8,3559600,0.0,0
2018-10-23,6.9,6.94,6.48,6.57,325000,0.0,0
2018-10-24,6.57,6.76,6.38,6.48,462000,0.0,0
2018-10-25,6.48,6.6,6.35,6.56,1218800,0.0,0
2018-10-26,6.6,6.72,6.58,6.63,791200,0.0,0
2018-10-29,6.63,6.7,6.59,6.63,378200,0.0,0
2018-10-30,6.63,6.85,6.56,6.82,516600,0.0,0
2018-10-31,6.86,6.94,6.83,6.87,271400,0.0,0
2018-11-01,6.95,7.16,6.87,7.02,1235600,0.0,0
2018-11-02,7.18,7.36,7.18,7.31,1331200,0.0,0
2018-11-05,7.27,7.33,7.14,7.19,348600,0.0,0
2018-11-06,7.26,7.26,7.04,7.17,497600,0.0,0
2018-11-07,7.16,7.25,7.08,7.15,475000,0.0,0
2018-11-08,7.15,7.2,7.09,7.15,60400,0.0,0
2018-11-09,6.81,7.14,6.81,7.0,236800,0.0,0
2018-11-12,7.0,7.13,6.98,7.13,202800,0.0,0
2018-11-13,7.08,7.22,7.05,7.16,216800,0.0,0
2018-11-14,7.16,7.28,7.16,7.26,401600,0.0,0
2018-11-15,7.3,7.35,7.24,7.34,354800,0.0,0
2018-11-16,7.21,7.59,7.21,7.36,502600,0.0,0
2018-11-19,7.5,7.61,7.43,7.6,2175000,0.0,0
2018-11-20,7.53,7.7,7.45,7.58,1217960,0.0,0
2018-11-21,7.41,7.77,7.39,7.62,826200,0.0,0
2018-11-22,7.64,7.77,7.48,7.48,179000,0.0,0
2018-11-23,7.58,7.65,7.38,7.6,906600,0.0,0
2018-11-26,7.71,7.71,7.6,7.63,49600,0.0,0
2018-11-27,7.59,7.69,7.51,7.6,82000,0.0,0
2018-11-28,7.65,7.72,7.54,7.65,897800,0.0,0
2018-11-29,7.65,7.69,7.46,7.69,388200,0.0,0
2018-11-30,7.65,7.65,7.53,7.59,131600,0.0,0
2018-12-03,7.71,7.81,7.71,7.78,581800,0.0,0
2018-12-04,7.78,7.78,7.61,7.78,173400,0.0,0
2018-12-05,7.72,7.78,7.62,7.78,200600,0.0,0
2018-12-06,7.6,7.76,7.49,7.5,91600,0.0,0
2018-12-07,7.7,7.7,7.51,7.6,29200,0.0,0
2018-12-10,7.58,7.59,7.2,7.4,123400,0.0,0
2018-12-11,7.75,7.75,7.33,7.57,89600,0.0,0
2018-12-12,7.63,7.63,7.33,7.51,176800,0.0,0
2018-12-13,7.56,7.62,7.53,7.56,28200,0.0,0
2018-12-14,7.4,7.49,7.31,7.43,95400,0.0,0
2018-12-17,7.31,7.43,7.31,7.33,40000,0.0,0
2018-12-18,7.3,7.3,6.94,7.07,271400,0.0,0
2018-12-19,7.0,7.09,6.93,7.07,50400,0.0,0
2018-12-20,7.0,7.0,6.84,6.86,55200,0.0,0
2018-12-21,7.06,7.06,6.53,6.87,409600,0.0,0
2018-12-24,6.78,6.87,6.87,6.78,200,0.0,0
2018-12-27,6.75,7.62,6.5,6.5,246000,0.0,0
2018-12-28,6.53,7.12,6.53,6.88,213200,0.0,0
2018-12-31,7.0,7.0,6.96,7.0,81200,0.0,0
2019-01-02,7.05,7.05,6.78,6.84,118400,0.0,0
2019-01-03,6.99,7.0,6.73,6.9,97600,0.0,0
2019-01-04,6.99,7.18,6.84,7.09,394200,0.0,0
2019-01-07,7.06,7.08,6.91,7.03,329000,0.0,0
2019-01-08,7.03,7.08,6.93,7.08,333800,0.0,0
2019-01-09,7.23,7.23,7.14,7.15,302000,0.0,0
2019-01-10,7.18,7.18,6.88,6.97,164800,0.0,0
2019-01-11,7.09,7.13,6.92,7.06,52000,0.0,0
2019-01-14,7.18,7.17,6.93,7.06,127200,0.0,0
2019-01-15,7.16,7.26,7.1,7.26,192800,0.0,0
2019-01-16,7.25,7.36,7.1,7.1,618400,0.0,0
2019-01-17,7.18,7.32,7.12,7.27,156600,0.0,0
2019-01-18,7.2,7.42,7.16,7.25,835000,0.0,0
2019-01-21,7.24,7.35,7.11,7.14,614000,0.0,0
2019-01-22,7.16,7.16,7.05,7.1,181400,0.0,0
2019-01-23,7.06,7.27,6.83,6.97,815600,0.0,0
2019-01-24,7.28,7.28,6.96,6.99,1047200,0.0,0
2019-01-25,7.13,7.13,6.98,7.0,716400,0.0,0
2019-01-28,7.1,7.1,6.97,6.99,329800,0.0,0
2019-01-29,6.91,7.0,6.87,6.94,164600,0.0,0
2019-01-30,6.95,6.99,6.88,6.88,131400,0.0,0
2019-01-31,7.0,7.0,6.93,6.98,111800,0.0,0
2019-02-01,7.12,7.22,6.99,7.2,551600,0.0,0
2019-02-04,7.18,7.5,7.18,7.4,140800,0.0,0
2019-02-08,7.4,7.62,7.2,7.56,355600,0.0,0
2019-02-11,7.4,7.4,7.24,7.3,2901800,0.0,0
2019-02-12,7.31,7.46,7.2,7.31,5419600,0.0,0
2019-02-13,7.35,7.69,7.28,7.6,7110200,0.0,0
2019-02-14,7.62,7.62,7.28,7.32,7179200,0.0,0
2019-02-15,7.36,7.36,7.16,7.17,1751200,0.0,0
2019-02-18,7.21,7.48,7.21,7.45,6512800,0.0,0
2019-02-19,7.45,7.88,7.45,7.76,8059800,0.0,0
2019-02-20,7.74,8.0,7.67,7.75,5448800,0.0,0
2019-02-21,7.74,8.19,7.65,7.83,6409600,0.0,0
2019-02-22,7.86,9.0,7.84,8.5,6217125,0.0,0
2019-02-25,8.85,9.94,8.85,9.36,26828400,0.0,0
2019-02-26,9.43,9.79,8.85,8.96,15492200,0.0,0
2019-02-27,8.96,9.48,8.68,8.83,15574800,0.0,0
2019-02-28,8.9,8.91,8.42,8.49,4968200,0.0,0
2019-03-01,8.52,8.98,8.27,8.92,5326200,0.0,0
