Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-05-02,6.13,6.27,6.13,6.27,46901215,0.0,0
2018-05-03,6.2,6.33,6.18,6.27,28154905,0.0,0
2018-05-04,6.26,6.3,6.23,6.25,16716076,0.0,0
2018-05-07,6.24,6.3,6.21,6.29,17619049,0.0,0
2018-05-08,6.27,6.42,6.27,6.37,25943121,0.0,0
2018-05-09,6.34,6.36,6.31,6.35,14807818,0.0,0
2018-05-10,6.37,6.4,6.25,6.31,17608586,0.0,0
2018-05-11,6.34,6.39,6.29,6.36,16173288,0.0,0
2018-05-14,6.37,6.51,6.37,6.46,29585494,0.0,0
2018-05-15,6.48,6.5,6.33,6.42,27217598,0.0,0
2018-05-16,6.37,6.4,6.28,6.29,19906125,0.0,0
2018-05-17,6.3,6.36,6.28,6.31,16791603,0.0,0
2018-05-18,6.34,6.46,6.3,6.46,26916089,0.0,0
2018-05-21,6.47,6.5,6.42,6.46,18293870,0.0,0
2018-05-22,6.44,6.46,6.36,6.42,15041715,0.0,0
2018-05-23,6.41,6.41,6.31,6.31,17079411,0.0,0
2018-05-24,6.32,6.37,6.3,6.33,10461360,0.0,0
2018-05-25,6.33,6.36,6.24,6.35,17214422,0.0,0
2018-05-28,6.35,6.35,6.29,6.34,12988295,0.0,0
2018-05-29,6.32,6.34,6.15,6.33,34519337,0.0,0
2018-05-30,6.23,6.25,6.11,6.14,20940882,0.0,0
2018-05-31,6.16,6.2,6.05,6.14,22352113,0.0,0
2018-06-01,6.14,6.14,6.01,6.07,31434752,0.0,0
2018-06-04,6.08,6.12,6.06,6.1,19727496,0.0,0
2018-06-05,6.09,6.11,6.04,6.07,24898086,0.0,0
2018-06-06,6.06,6.08,6.02,6.06,17018779,0.0,0
2018-06-07,6.07,6.12,6.02,6.06,28198643,0.0,0
2018-06-08,6.03,6.04,5.92,5.95,27508692,0.0,0
2018-06-11,5.93,5.95,5.84,5.92,15723177,0.0,0
2018-06-12,5.91,5.94,5.86,5.93,12131034,0.0,0
2018-06-13,5.92,5.93,5.87,5.93,11270850,0.0,0
2018-06-14,5.91,5.96,5.88,5.95,11486564,0.0,0
2018-06-15,5.95,6.01,5.93,6.01,22194464,0.0,0
2018-06-19,5.95,6.1,5.92,6.07,73320673,0.0,0
2018-06-20,6.0,6.03,5.96,5.99,24934609,0.0,0
2018-06-21,5.99,6.01,5.93,5.96,20326875,0.0,0
2018-06-22,5.91,5.98,5.9,5.98,13242770,0.0,0
2018-06-25,6.0,6.01,5.87,5.87,16735308,0.0,0
2018-06-26,5.9,5.91,5.8,5.86,18654326,0.0,0
2018-06-27,5.84,5.97,5.82,5.87,23983841,0.0,0
2018-06-28,5.83,5.91,5.77,5.87,14938587,0.0,0
2018-06-29,5.87,5.97,5.86,5.95,18167746,0.0,0
2018-07-02,5.96,5.96,5.84,5.92,22638907,0.0,0
2018-07-03,5.88,5.88,5.64,5.73,32383595,0.261,0
2018-07-04,5.7,5.76,5.66,5.71,22409904,0.0,0
2018-07-05,5.68,5.8,5.68,5.79,21580261,0.0,0
2018-07-06,5.77,5.8,5.62,5.74,22649281,0.0,0
2018-07-09,5.75,5.93,5.73,5.91,24567549,0.0,0
2018-07-10,5.92,5.95,5.87,5.93,15112767,0.0,0
2018-07-11,5.86,5.88,5.79,5.83,13806447,0.0,0
2018-07-12,5.86,5.96,5.84,5.9,19508028,0.0,0
2018-07-13,5.93,5.95,5.86,5.93,13774963,0.0,0
2018-07-16,5.92,5.96,5.88,5.92,11833995,0.0,0
2018-07-17,5.93,5.94,5.85,5.88,13454497,0.0,0
2018-07-18,5.89,5.94,5.84,5.85,9030940,0.0,0
2018-07-19,5.87,5.89,5.82,5.85,6430990,0.0,0
2018-07-20,5.84,6.14,5.8,6.07,30454698,0.0,0
2018-07-23,6.04,6.14,6.0,6.13,23108365,0.0,0
2018-07-24,6.12,6.21,6.1,6.15,30071446,0.0,0
2018-07-25,6.16,6.2,6.1,6.14,11926598,0.0,0
2018-07-26,6.16,6.17,6.07,6.1,17478162,0.0,0
2018-07-27,6.12,6.18,6.09,6.13,9948763,0.0,0
2018-07-30,6.13,6.21,6.11,6.18,14949980,0.0,0
2018-07-31,6.18,6.32,6.12,6.27,23268537,0.0,0
2018-08-01,6.27,6.28,5.87,5.89,60083318,0.0,0
2018-08-02,5.92,5.94,5.78,5.87,27766187,0.0,0
2018-08-03,5.86,5.91,5.8,5.85,14456268,0.0,0
